Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-12-01,6.010,6.100,6.200,6.320
2023-12-02,6.530,6.630,6.680,6.720
2023-12-03,6.830,6.920,6.990,7.060
2023-12-04,7.170,7.220,7.260,7.280
2023-12-05,7.340,7.380,7.440,7.480
2023-12-06,7.560,7.590,7.650,7.710
2023-12-07,7.840,7.860,7.880,7.910
2023-12-08,7.950,7.950,7.950,7.950
2023-12-09,7.970,7.970,7.980,7.980
2023-12-10,8.010,8.010,8.010,8.020
2023-12-11,8.040,8.040,8.040,8.040
2023-12-12,8.040,8.050,8.050,8.050
2023-12-13,8.060,8.060,8.060,8.060
2023-12-14,8.070,8.070,8.070,8.070
2023-12-15,8.080,8.080,8.080,8.090
2023-12-16,8.100,8.110,8.120,8.120
2023-12-17,8.140,8.160,8.160,8.180
2023-12-18,8.210,8.210,8.230,8.240
2023-12-19,8.260,0.000,0.000,0.000
