Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-06-01,15.140,15.140,15.140,15.140
2025-06-02,15.120,15.090,15.060,15.060
2025-06-03,15.050,15.030,15.010,15.090
2025-06-04,15.080,14.980,14.960,14.950
2025-06-05,14.950,14.920,14.900,14.900
2025-06-06,14.910,14.920,14.920,14.910
2025-06-07,14.880,14.880,14.880,14.870
2025-06-08,14.860,14.860,14.860,14.850
2025-06-09,14.830,14.820,14.810,14.810
2025-06-10,14.790,14.780,14.770,14.760
2025-06-11,14.740,14.730,14.730,14.720
2025-06-12,14.690,14.690,14.680,14.660
2025-06-13,14.630,0.000,0.000,0.000
2025-06-14,14.550,14.530,14.530,14.520
2025-06-15,14.450,14.450,14.430,14.410
2025-06-16,14.370,14.370,14.360,14.360
2025-06-17,14.320,14.320,14.300,14.300
2025-06-18,14.290,14.260,14.240,14.210
2025-06-19,14.170,14.160,14.150,14.150
2025-06-20,14.100,14.100,14.090,14.070
2025-06-21,14.040,14.040,14.030,14.020
2025-06-22,13.990,13.970,13.970,13.950
2025-06-23,13.940,13.930,13.930,13.910
2025-06-24,13.860,13.850,13.850,13.840
2025-06-25,13.810,13.810,13.800,13.790
2025-06-26,13.770,13.760,13.760,13.750
2025-06-27,13.730,13.730,13.740,13.730
2025-06-28,13.710,13.710,13.680,13.670
2025-06-29,13.620,13.620,13.620,13.610
2025-06-30,13.570,13.570,13.550,13.550
