Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-03-01,14.860,14.860,14.870,14.870
2026-03-02,14.890,14.890,14.890,14.900
2026-03-03,14.910,14.910,14.910,14.920
2026-03-04,14.930,14.930,14.940,14.950
2026-03-05,14.970,14.970,14.980,14.980
2026-03-06,15.000,15.020,15.030,15.040
2026-03-07,15.040,15.040,15.030,15.010
2026-03-08,15.020,15.030,15.040,15.050
2026-03-09,15.040,15.040,15.050,15.040
2026-03-10,15.050,15.060,15.070,15.090
2026-03-11,15.100,15.100,15.090,15.090
2026-03-12,15.110,15.110,15.110,15.110
2026-03-13,15.120,15.120,15.120,15.120
2026-03-14,15.130,15.130,15.120,15.110
2026-03-15,15.110,15.110,15.120,15.110
2026-03-16,15.110,15.120,15.120,15.110
2026-03-17,15.120,15.120,15.130,15.130
2026-03-18,15.140,15.140,15.160,15.190
2026-03-19,15.190,15.170,15.150,15.120
2026-03-20,15.110,15.110,15.110,15.110
2026-03-21,15.110,15.110,15.110,15.110
2026-03-22,15.080,15.080,15.040,15.050
2026-03-23,15.040,15.010,15.040,15.040
2026-03-24,15.060,15.040,15.010,14.980
2026-03-25,14.960,14.960,14.930,14.900
2026-03-26,14.850,14.850,14.840,14.830
2026-03-27,14.810,14.810,14.770,14.750
2026-03-28,14.740,14.720,14.720,14.700
2026-03-29,14.650,14.610,14.610,14.600
2026-03-30,14.580,14.560,14.560,14.530
2026-03-31,14.520,14.520,14.520,14.520
