Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-05-01,11.860,11.850,11.880,11.850
2021-05-02,11.850,11.850,11.850,11.850
2021-05-03,11.850,11.850,11.850,11.500
2021-05-04,11.830,11.830,11.820,11.800
2021-05-05,11.800,11.800,11.800,11.800
2021-05-06,11.800,11.790,11.790,11.780
2021-05-07,11.780,11.780,11.780,11.780
2021-05-08,11.780,11.770,11.770,11.760
2021-05-09,11.760,11.760,11.750,11.750
2021-05-10,11.720,11.720,11.710,11.710
2021-05-11,11.700,11.690,11.680,11.670
2021-05-12,11.650,11.640,11.630,11.620
2021-05-13,11.600,11.600,11.600,11.600
2021-05-14,11.600,11.590,11.580,11.580
2021-05-15,11.570,11.560,11.550,11.530
2021-05-16,11.500,11.490,11.480,11.470
2021-05-17,11.450,11.450,11.450,11.450
2021-05-18,11.440,11.430,11.430,11.430
2021-05-19,11.400,11.390,11.380,11.380
2021-05-20,11.350,11.340,11.330,11.320
2021-05-21,11.290,11.270,11.260,11.250
2021-05-22,11.220,11.210,11.210,11.200
2021-05-23,11.190,11.190,11.180,11.170
2021-05-24,11.170,11.160,11.150,11.140
2021-05-25,11.120,11.110,11.100,11.090
2021-05-26,11.070,0.000,0.000,0.000
