Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-08-01,9.360,9.350,9.330,9.320
2025-08-02,9.280,9.270,9.260,9.250
2025-08-03,9.220,9.220,9.210,9.210
2025-08-04,9.200,9.190,9.180,9.170
2025-08-05,9.160,9.150,9.130,9.120
2025-08-06,9.080,9.070,9.060,9.050
2025-08-07,9.010,8.990,8.990,8.990
2025-08-08,8.970,8.970,8.960,8.960
2025-08-09,8.950,8.950,8.940,8.940
2025-08-10,9.050,9.080,9.110,9.150
2025-08-11,9.210,9.220,9.250,9.260
2025-08-12,9.310,9.310,9.310,9.320
2025-08-13,9.260,9.200,9.170,9.160
2025-08-14,8.910,8.890,8.880,8.830
2025-08-15,9.240,9.230,9.220,9.220
2025-08-16,9.220,9.200,9.260,9.260
2025-08-17,9.310,9.310,9.330,9.340
2025-08-18,9.420,9.410,9.430,9.420
2025-08-19,9.470,9.480,9.490,9.490
2025-08-20,9.530,9.530,9.550,9.570
2025-08-21,9.570,9.560,9.580,9.580
2025-08-22,9.560,9.550,9.530,9.510
2025-08-23,9.440,9.430,9.360,9.340
2025-08-24,9.280,9.250,9.170,9.150
2025-08-25,9.080,9.050,9.010,8.950
2025-08-26,8.940,8.860,8.770,8.660
2025-08-27,8.490,8.480,8.420,8.480
2025-08-28,8.380,8.180,8.130,8.080
2025-08-29,7.960,7.950,7.930,7.890
2025-08-30,7.780,7.750,7.730,7.690
2025-08-31,7.750,7.770,7.780,7.790
