Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-09-01,34,22.2,83.9,0.0
2017-09-02,35.6,20.1,76.5,0.0
2017-09-03,34.8,21.5,84.0,0.0
2017-09-04,35.4,20.5,83.1,0.0
2017-09-05,34,22.5,84.2,1.4
2017-09-06,33.8,20.5,84.3,0.0
2017-09-07,33.8,20.6,83.3,0.0
2017-09-08,34.6,21,83.0,3.4
2017-09-09,32.2,22.5,87.5,0.0
2017-09-10,34.5,21.5,86.6,0.0
2017-09-11,35.8,21.7,84.5,46.0
2017-09-12,32,20.6,90.7,0.0
2017-09-13,33.6,21,88.8,0.0
2017-09-14,33.6,21.4,84.6,2.5
2017-09-15,32.8,22.7,86.7,0.0
2017-09-16,28.4,23.5,94.3,7.8
2017-09-17,30.2,22.8,91.1,0.0
2017-09-18,33.6,22.2,86.8,0.0
2017-09-19,34.2,23,84.0,0.0
2017-09-20,33.5,22.5,86.4,0.0
2017-09-21,33.5,22,85.7,0.0
2017-09-22,33.4,22.4,87.7,5.4
2017-09-23,28.4,22,88.5,5.7
2017-09-24,32.4,22.4,88.3,4.3
2017-09-25,33.4,22.7,87.0,0.0
2017-09-26,34.6,21.4,85.0,6.2
2017-09-27,33.8,22.5,86.1,0.0
2017-09-28,33,22,84.8,0.0
2017-09-29,32.8,22.3,89.2,0.0
2017-09-30,32,21.8,86.4,0.0
2017-10-01,33,22,85.9,S/D
