Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-05-01,32.6,22.8,83.4,0.0
2017-05-02,33.5,23.2,86.0,0.0
2017-05-03,32.6,22.5,87.5,0.0
2017-05-04,31.4,22,88.9,3.6
2017-05-05,33.3,22.5,86.8,0.0
2017-05-06,28.8,22.6,90.2,39.9
2017-05-07,33,22.4,87.2,0.0
2017-05-08,31.5,23,89.8,0.0
2017-05-09,32.8,22.4,88.4,0.0
2017-05-10,33,23,88.4,1.8
2017-05-11,32,23.5,88.7,0.0
2017-05-12,32.9,22.6,88.2,0.0
2017-05-13,33.5,23.3,86.3,0.0
2017-05-14,31,23.5,88.2,0.0
2017-05-15,32.2,22.8,86.4,0.0
2017-05-16,33.3,22.5,87.2,0.0
2017-05-17,33.5,23.4,85.3,0.0
2017-05-18,33.1,22.2,87.5,0.0
2017-05-19,31.1,23.4,89.7,0.0
2017-05-20,33.7,21.3,83.8,0.0
2017-05-21,33.5,22.5,85.2,15.8
2017-05-22,32,22.2,91.8,2.7
2017-05-23,32.8,22,85.2,4.7
2017-05-24,29.4,22.4,92.1,0.0
2017-05-25,32.1,22.5,88.0,0.0
2017-05-26,33.6,22,85.0,0.0
2017-05-27,31.8,20,88.6,0.0
2017-05-28,30.2,20.6,88.7,4.2
2017-05-29,32,22.1,89.8,0.0
2017-05-30,31.8,22.3,87.1,1.1
2017-05-31,32.8,23.6,86.0,0.0
