Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-07-01,33.2,22,84.6,8.6
2017-07-02,30,21.4,91.1,16.0
2017-07-03,33.2,19.6,86.2,0.0
2017-07-04,32.6,20,86.3,0.0
2017-07-05,33,19.8,86.1,0.0
2017-07-06,33.6,20.1,84.8,0.0
2017-07-07,33.4,20.8,80.9,9.2
2017-07-08,33,21.6,85.2,0.0
2017-07-09,32.2,19.8,86.9,1.5
2017-07-10,33,19.6,86.3,0.0
2017-07-11,32,21.4,87.5,1.0
2017-07-12,32.4,21.8,90.7,0.0
2017-07-13,32.8,20.1,87.1,0.0
2017-07-14,32.8,20.5,88.1,0.0
2017-07-15,33,21.2,88.1,0.0
2017-07-16,33.2,21.8,86.1,0.0
2017-07-17,32,22.2,85.9,0.0
2017-07-18,25.2,21,91.7,0.0
2017-07-19,27.5,17,95.5,0.0
2017-07-20,30.7,16.5,91.7,0.0
2017-07-21,32.4,16.7,88.3,0.0
2017-07-22,32.2,17.2,89.9,0.0
2017-07-23,33.6,21.7,87.1,0.0
2017-07-24,34,18,84.3,0.0
2017-07-25,34.7,20,86.5,0.0
2017-07-26,35,20.3,84.3,0.0
2017-07-27,34.1,20.8,87.2,0.0
2017-07-28,34,21,87.5,0.0
2017-07-29,33.6,21.5,86.4,0.0
2017-07-30,34.4,22.2,86.4,0.0
2017-07-31,34,22.8,87.1,0.0
2017-08-01,33.6,22.2,86.4,0.0
