Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-08-01,33.6,22.2,86.4,0.0
2017-08-02,34.3,22,86.0,0.0
2017-08-03,36.1,21.6,86.4,0.0
2017-08-04,32,20.3,82.6,0.0
2017-08-05,33.2,21.4,84.6,0.0
2017-08-06,34,21.8,86.4,0.0
2017-08-07,33.5,21.2,87.7,0.0
2017-08-08,37.3,22,85.2,0.0
2017-08-09,34.9,22.5,87.1,42.0
2017-08-10,34.4,21,86.8,0.0
2017-08-11,34.6,20.7,85.6,0.0
2017-08-12,34.8,22.5,85.7,0.0
2017-08-13,35.1,22.8,86.8,0.0
2017-08-14,34.2,21,81.8,0.0
2017-08-15,33.2,22,84.6,0.0
2017-08-16,35.7,21.5,85.1,0.0
2017-08-17,32,22.5,86.2,28.6
2017-08-18,29.4,22.8,92.9,9.2
2017-08-19,31.6,22.2,89.3,0.0
2017-08-20,33.6,20.2,87.1,14.8
2017-08-21,29.6,20,93.8,0.0
2017-08-22,26.7,21.5,94.6,1.1
2017-08-23,32.5,19.9,84.7,0.0
2017-08-24,34.7,20.1,81.8,0.0
2017-08-25,34.7,21.2,81.9,S/D
2017-08-26,35.8,S/D,S/D,0.0
2017-08-27,35.9,20.6,83.6,8.2
2017-08-28,32.2,22,85.2,0.0
2017-08-29,34.7,20.5,82.1,0.0
2017-08-30,35,21.7,83.4,0.0
2017-08-31,34,21.9,83.0,0.0
2017-09-01,34,22.2,83.9,S/D
