Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-05-01,31.7,23.5,92.1,0.0
2018-05-02,33.5,22.4,87.7,0.0
2018-05-03,34.6,21.5,87.5,0.0
2018-05-04,31,22,89.8,0.0
2018-05-05,29,22.3,89.8,56.8
2018-05-06,32.4,21.5,87.0,2.3
2018-05-07,31,22,78.2,0.0
2018-05-08,29.1,21.9,93.9,2.4
2018-05-09,33,21.7,87.3,0.0
2018-05-10,33.4,22,85.1,0.0
2018-05-11,31.6,23.6,88.3,16.3
2018-05-12,29.9,23,90.7,21.6
2018-05-13,30.4,20.5,89.8,0.0
2018-05-14,32.6,21.4,88.8,0.0
2018-05-15,29.6,21.9,92.5,0.0
2018-05-16,30.8,22.8,89.5,2.1
2018-05-17,29.4,23.5,91.8,5.5
2018-05-18,33.4,23,87.1,0.0
2018-05-19,30.2,23.2,90.1,18.5
2018-05-20,24.4,21.6,96.1,28.3
2018-05-21,30,19.4,85.9,0.0
2018-05-22,30.2,19.4,88.4,0.0
2018-05-23,29.6,20.8,89.2,0.5
2018-05-24,30.6,21.6,84.5,0.0
2018-05-25,31.1,20,83.5,0.0
2018-05-26,32.8,21.2,83.4,0.0
2018-05-27,33,22,87.1,0.0
2018-05-28,33.6,21.6,89.1,0.0
2018-05-29,33,20.9,86.4,0.0
2018-05-30,33.7,21.8,83.7,0.0
2018-05-31,34.1,23,82.6,0.0
