Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-12-01,34.9,23.4,88.6,0.0
2017-12-02,32.5,23.2,88.1,7.2
2017-12-03,30,20.9,90.4,6.0
2017-12-04,33,23.1,87.2,4.0
2017-12-05,26.4,23.5,96.3,82.5
2017-12-06,28.9,22.4,94.8,0.0
2017-12-07,32.6,22.8,88.0,0.0
2017-12-08,33.4,22.6,88.2,0.0
2017-12-09,34,21.6,73.5,0.0
2017-12-10,34.6,23.1,84.3,0.0
2017-12-11,24.4,22.4,96.2,36.2
2017-12-12,32.2,20.9,87.8,0.0
2017-12-13,33.6,21,81.4,0.0
2017-12-14,35,22,85.7,0.0
2017-12-15,31.2,21.7,87.1,10.1
2017-12-16,34.8,22,87.4,0.0
2017-12-17,32.8,21.5,86.0,0.0
2017-12-18,34.8,21.9,83.0,0.0
2017-12-19,28.4,20.9,92.7,8.9
2017-12-20,34.4,21.4,86.4,0.0
2017-12-21,33.5,20.8,85.1,1.2
2017-12-22,33.8,21.2,88.4,0.0
2017-12-23,34.6,21.8,85.2,0.0
2017-12-24,34.9,20.6,84.3,0.0
2017-12-25,34.2,22.4,87.8,0.0
2017-12-26,33.6,23.2,87.1,0.0
2017-12-27,34.1,22.9,86.1,0.0
2017-12-28,34.5,22.6,85.8,10.4
2017-12-29,32.4,20.4,88.7,3.4
2017-12-30,29.9,20.3,93.9,2.0
2017-12-31,28,22,92.3,23.7
2018-01-01,29.8,21.6,92.0,0.0
