Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-04-01,29.6,22.9,93.3,0.0
2017-04-02,32.4,22.5,88.5,0.0
2017-04-03,33.7,21.6,85.4,0.0
2017-04-04,34,22.2,85.8,0.0
2017-04-05,33.6,22.1,83.3,0.0
2017-04-06,33.5,23.5,90.0,15.8
2017-04-07,33.4,23.7,86.6,0.0
2017-04-08,33,22.8,83.3,0.0
2017-04-09,32.8,23.5,85.6,0.0
2017-04-10,32,22.2,87.3,27.0
2017-04-11,28.2,22.5,94.4,36.2
2017-04-12,26.5,22,95.7,1.8
2017-04-13,32.6,22.1,85.2,0.0
2017-04-14,33.5,21.5,86.1,0.0
2017-04-15,33,22.8,87.3,7.5
2017-04-16,32.8,22,88.2,0.0
2017-04-17,34.5,22.2,88.6,0.0
2017-04-18,30.2,22.9,88.7,0.0
2017-04-19,33.1,22.6,83.7,0.0
2017-04-20,33,23,87.2,0.0
2017-04-21,33.6,23.6,84.0,0.0
2017-04-22,34.5,23.8,87.3,0.0
2017-04-23,29.6,23.3,93.4,0.0
2017-04-24,33,23,89.1,0.0
2017-04-25,31.8,23.1,88.4,2.8
2017-04-26,27.4,22.5,93.3,26.6
2017-04-27,32,22,87.4,42.6
2017-04-28,30.2,21.5,89.7,0.0
2017-04-29,33,22.5,87.6,0.0
2017-04-30,33.3,23,87.2,0.0
2017-05-01,32.6,22.8,83.4,0.0
