Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-10-01,33,22,85.9,0.0
2017-10-02,35.2,21.4,85.8,0.0
2017-10-03,35.4,22.8,88.3,51.4
2017-10-04,31.2,21.5,90.1,0.0
2017-10-05,33.4,20.5,84.6,0.0
2017-10-06,34,22,85.7,0.0
2017-10-07,28.3,20.4,96.2,44.8
2017-10-08,32.8,21.2,88.3,0.0
2017-10-09,33.2,21.6,86.2,0.0
2017-10-10,34.9,22,86.7,0.0
2017-10-11,35.2,22.7,84.3,0.0
2017-10-12,34.2,22.5,84.2,0.0
2017-10-13,34.8,23.2,86.8,0.0
2017-10-14,33.4,23.7,86.2,15.4
2017-10-15,28.2,22.5,93.7,0.0
2017-10-16,29,22,93.4,0.0
2017-10-17,31.5,21.2,86.5,0.0
2017-10-18,35.9,21.9,86.8,0.0
2017-10-19,34,21.1,86.7,0.0
2017-10-20,34.8,22,85.3,0.0
2017-10-21,33,22.2,85.0,0.0
2017-10-22,28.7,21.5,94.4,6.2
2017-10-23,32.7,22,87.5,0.0
2017-10-24,33,21.7,87.0,93.7
2017-10-25,30.7,20.3,90.7,0.7
2017-10-26,33,22.9,86.8,0.0
2017-10-27,34.8,22.5,86.6,0.0
2017-10-28,32.5,22.5,85.5,0.0
2017-10-29,33.6,22.6,85.9,40.4
2017-10-30,33.1,23,85.8,0.0
2017-10-31,32.3,22.6,86.3,2.2
