Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-02-01,35.2,23.2,80.3,1.2
2018-02-02,34.8,23.5,87.3,0.0
2018-02-03,35.2,22.8,85.7,8.7
2018-02-04,32,21.4,83.5,47.5
2018-02-05,30.8,20,89.2,26.7
2018-02-06,33.6,21.6,86.7,0.0
2018-02-07,33.8,22.8,87.0,0.0
2018-02-08,34.6,23.2,85.9,0.0
2018-02-09,34.6,23,83.5,0.0
2018-02-10,32.8,21.2,90.8,0.8
2018-02-11,32.5,22.8,86.8,38.6
2018-02-12,29.6,21.1,94.8,26.4
2018-02-13,32,21.6,87.8,52.6
2018-02-14,29.9,21,92.3,30.6
2018-02-15,30.4,20.4,94.9,40.7
2018-02-16,29.8,19.6,93.1,40.8
2018-02-17,32.8,19.8,88.8,0.0
2018-02-18,33.6,23,86.3,0.0
2018-02-19,31.8,23.2,89.0,70.2
2018-02-20,30.4,22.6,91.2,0.0
2018-02-21,33.6,22,86.0,0.0
2018-02-22,34.6,22.8,87.6,40.8
2018-02-23,30.4,21,91.1,0.6
2018-02-24,34.2,20.8,84.8,0.0
2018-02-25,31.4,22.8,91.2,80.9
2018-02-26,30.6,20.8,88.4,38.6
2018-02-27,32.4,22.8,85.3,0.3
2018-02-28,33.6,23.2,90.4,10.9
2018-03-01,30.4,21.6,88.2,0.6
