Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-06-01,31.3,23.6,86.2,0.0
2018-06-02,33.4,22.6,85.6,0.8
2018-06-03,26.7,21.8,94.5,73.8
2018-06-04,24.6,19.2,95.5,2.4
2018-06-05,25.7,18.6,91.0,0.0
2018-06-06,28.4,19.8,88.2,0.0
2018-06-07,28.8,21.1,90.9,0.0
2018-06-08,31.6,20.9,87.5,0.0
2018-06-09,31.5,21,86.0,0.0
2018-06-10,31.8,22.2,86.7,1.4
2018-06-11,29.2,20.8,91.8,31.3
2018-06-12,30,20.6,86.2,0.0
2018-06-13,31.9,20.2,87.6,0.0
2018-06-14,32.6,20.6,89.3,2.4
2018-06-15,27.5,21.9,88.9,0.0
2018-06-16,26,19,86.9,0.0
2018-06-17,27.2,20,92.0,0.0
2018-06-18,28.5,18.4,86.7,8.0
2018-06-19,30.6,18.6,83.4,0.0
2018-06-20,31.8,19.8,84.0,0.0
2018-06-21,32.2,20,82.0,0.0
2018-06-22,33.2,19.6,85.6,0.0
2018-06-23,33.6,19.4,86.5,0.0
2018-06-24,32,19.8,86.4,0.0
2018-06-25,29.4,20.1,89.2,3.4
2018-06-26,32.6,18.6,86.6,0.0
2018-06-27,33.2,19.6,88.0,0.0
2018-06-28,33,20.4,83.0,0.0
2018-06-29,33.3,20.2,86.1,0.0
2018-06-30,34,20.6,85.6,0.0
