Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,4.880,4.860,4.840,4.840
2026-01-02,4.830,4.820,4.820,4.810
2026-01-03,4.830,4.820,4.840,4.850
2026-01-04,4.860,4.870,4.870,4.880
2026-01-05,4.940,4.970,5.000,5.020
2026-01-06,5.110,5.130,5.150,5.190
2026-01-07,5.270,5.290,5.320,5.360
2026-01-08,5.390,5.410,5.420,5.440
2026-01-09,5.500,5.520,5.540,5.560
2026-01-10,5.600,5.610,5.620,5.640
2026-01-11,5.750,5.780,5.830,5.860
2026-01-12,6.000,6.020,6.040,6.060
2026-01-13,6.220,6.270,6.330,6.430
2026-01-14,6.530,6.570,6.590,6.610
2026-01-15,6.690,6.720,6.740,6.760
2026-01-16,6.850,6.870,6.890,6.970
2026-01-17,7.020,7.050,7.080,7.100
2026-01-18,7.150,7.190,7.210,7.230
2026-01-19,7.280,7.280,7.290,7.300
2026-01-20,7.380,7.390,7.400,7.420
2026-01-21,7.480,7.590,7.510,7.530
2026-01-22,7.580,7.590,7.610,7.630
2026-01-23,7.670,7.690,7.700,7.720
2026-01-24,7.750,7.770,7.780,7.780
2026-01-25,7.800,7.810,7.810,7.820
2026-01-26,7.860,7.870,7.870,7.880
2026-01-27,7.910,7.910,7.920,7.920
2026-01-28,7.960,7.970,7.980,7.980
2026-01-29,8.050,8.070,8.090,8.090
2026-01-30,8.110,8.120,8.120,8.130
2026-01-31,8.140,8.150,8.150,8.160
