Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-02-01,6.470,6.450,6.440,6.430
2023-02-02,6.350,6.290,6.220,6.140
2023-02-03,6.020,5.970,5.900,5.820
2023-02-04,5.720,5.650,5.590,5.550
2023-02-05,5.500,5.480,5.460,5.420
2023-02-06,5.370,5.320,5.310,5.300
2023-02-07,5.330,5.330,5.320,5.320
2023-02-08,5.340,5.300,5.270,5.200
2023-02-09,5.110,5.100,5.080,5.080
2023-02-10,5.140,5.130,5.120,5.070
2023-02-11,4.980,4.950,4.910,4.900
2023-02-12,4.990,5.030,5.060,5.100
2023-02-13,5.180,5.220,5.310,5.380
2023-02-14,5.470,5.500,5.540,5.600
2023-02-15,5.740,5.740,5.730,5.720
2023-02-16,5.740,5.750,5.770,5.780
2023-02-17,5.850,5.870,5.900,5.940
2023-02-18,6.220,6.310,6.370,6.440
2023-02-19,6.540,6.560,6.580,6.600
2023-02-20,6.730,6.740,6.760,6.790
2023-02-21,6.860,6.870,6.870,6.880
2023-02-22,6.930,6.950,6.970,6.990
2023-02-23,7.050,7.060,7.060,7.070
2023-02-24,7.090,7.100,7.100,7.110
2023-02-25,7.130,7.130,7.140,7.150
2023-02-26,7.180,7.190,7.190,7.200
2023-02-27,7.220,7.230,7.240,7.260
2023-02-28,7.280,7.290,7.310,7.330
