Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-02-01,7.180,7.160,7.150,7.130
2024-02-02,7.020,7.000,6.980,6.960
2024-02-03,6.900,6.820,6.780,6.750
2024-02-04,6.740,6.730,6.730,6.720
2024-02-05,6.780,6.780,6.790,6.790
2024-02-06,6.800,6.800,6.810,6.820
2024-02-07,6.830,6.830,6.840,6.840
2024-02-08,6.850,6.860,6.870,6.880
2024-02-09,6.880,6.870,6.870,6.860
2024-02-10,6.880,6.880,6.890,6.890
2024-02-11,6.920,6.940,6.950,6.950
2024-02-12,7.020,7.030,7.040,7.050
2024-02-13,7.060,7.080,7.090,7.090
2024-02-14,7.120,7.130,7.140,7.160
2024-02-15,7.240,7.260,7.270,7.310
2024-02-16,7.350,7.360,7.370,7.390
2024-02-17,7.410,7.420,7.420,7.430
2024-02-18,7.470,7.480,7.490,7.510
2024-02-19,7.540,7.550,7.570,7.590
2024-02-20,7.600,7.610,7.620,7.640
2024-02-21,7.650,7.660,7.670,7.690
2024-02-22,7.710,7.720,7.720,7.730
2024-02-23,7.740,7.740,7.730,7.730
2024-02-24,7.720,7.720,7.730,7.730
2024-02-25,7.720,7.710,7.710,7.700
2024-02-26,7.680,7.680,7.670,7.660
2024-02-27,7.670,7.670,7.650,7.630
2024-02-28,7.620,7.620,7.610,7.610
2024-02-29,7.540,7.520,7.490,7.460
