Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-09-01,110.710,110.670,110.660,110.660
2020-09-02,110.570,110.530,110.500,110.460
2020-09-03,110.350,110.310,110.280,110.260
2020-09-04,110.130,110.090,110.050,110.010
2020-09-05,109.980,109.930,109.880,109.860
2020-09-06,109.860,109.860,109.860,109.860
2020-09-07,109.840,109.840,109.830,109.820
2020-09-08,109.780,109.780,109.770,109.770
2020-09-09,109.770,109.770,109.770,109.770
2020-09-10,109.760,109.770,109.770,109.770
2020-09-11,109.800,119.810,119.820,119.830
2020-09-12,109.860,109.880,109.900,109.910
2020-09-13,109.920,109.940,109.950,109.970
2020-09-14,109.980,109.980,109.990,109.990
2020-09-15,109.990,109.990,109.990,109.980
2020-09-16,109.970,109.970,109.970,109.980
2020-09-17,109.970,109.960,109.960,109.960
2020-09-18,109.910,109.960,109.950,109.930
2020-09-19,109.910,109.950,109.950,109.950
2020-09-20,109.940,109.940,109.940,109.940
2020-09-21,109.930,109.930,109.930,109.930
2020-09-22,109.920,109.920,109.920,109.930
2020-09-23,109.950,109.960,109.970,109.960
2020-09-24,109.990,110.010,110.020,110.040
2020-09-25,110.080,110.090,110.110,110.120
2020-09-26,110.120,110.140,110.170,110.200
2020-09-27,110.250,110.260,110.280,110.280
2020-09-28,110.450,110.530,110.600,110.680
2020-09-29,110.980,111.050,111.110,111.190
2020-09-30,111.380,111.440,111.480,111.500
