Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-12-01,7.450,7.460,7.460,7.470
2025-12-02,7.490,7.500,7.510,7.540
2025-12-03,7.550,7.560,7.570,7.580
2025-12-04,7.590,7.590,7.600,7.600
2025-12-05,7.590,7.590,7.600,7.590
2025-12-06,7.610,7.610,7.620,7.610
2025-12-07,7.590,7.580,7.570,7.560
2025-12-08,7.540,7.530,7.520,7.500
2025-12-09,7.480,7.470,7.450,7.420
2025-12-10,7.370,7.360,7.320,7.290
2025-12-11,7.250,7.230,7.210,7.190
2025-12-12,7.120,7.090,7.050,7.020
2025-12-13,6.950,6.930,6.900,6.830
2025-12-14,6.850,6.810,6.740,6.690
2025-12-15,6.600,6.580,6.550,6.510
2025-12-16,6.420,6.400,6.380,6.360
2025-12-17,6.290,6.270,6.250,6.240
2025-12-18,6.190,6.170,6.170,6.160
2025-12-19,6.140,6.130,6.120,6.130
2025-12-20,6.100,6.090,6.090,6.080
2025-12-21,6.030,6.020,6.010,5.990
2025-12-22,5.950,5.930,5.920,5.900
2025-12-23,5.880,5.870,5.860,5.850
2025-12-24,5.830,5.840,5.830,5.800
2025-12-25,5.770,5.760,5.730,5.700
2025-12-26,5.680,5.660,5.630,5.610
2025-12-27,5.680,5.520,5.490,5.450
2025-12-28,5.380,5.360,5.340,5.300
2025-12-29,5.250,5.200,5.200,5.180
2025-12-30,5.120,5.090,5.070,5.040
2025-12-31,4.980,4.960,4.940,4.950
