Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-02-01,116.700,116.700,116.710,116.720
2021-02-02,116.740,116.750,116.770,116.770
2021-02-03,116.740,116.730,116.730,116.730
2021-02-04,116.760,116.760,116.760,116.770
2021-02-05,116.790,116.780,116.770,116.750
2021-02-06,116.750,116.740,116.750,116.740
2021-02-07,116.710,116.700,116.700,116.700
2021-02-08,116.680,116.670,116.670,116.660
2021-02-09,116.550,116.640,116.640,116.630
2021-02-10,116.630,116.620,116.620,116.610
2021-02-11,116.610,116.600,116.600,116.590
2021-02-12,116.610,116.640,116.650,116.660
2021-02-13,116.680,116.690,116.700,116.720
2021-02-14,116.740,116.740,116.750,116.740
2021-02-15,116.720,116.720,116.710,116.710
2021-02-16,116.730,116.720,116.720,116.710
2021-02-17,116.700,116.720,116.730,116.740
2021-02-18,116.760,116.710,116.700,116.700
2021-02-19,116.680,116.670,116.670,116.660
2021-02-20,116.650,116.640,116.640,116.630
2021-02-21,116.600,116.590,116.580,116.570
2021-02-22,116.560,116.530,116.500,116.500
2021-02-23,116.430,116.400,116.380,116.370
2021-02-24,116.300,116.290,116.290,116.270
2021-02-25,116.210,116.200,116.180,116.160
2021-02-26,116.140,116.130,116.130,116.120
2021-02-27,116.080,116.080,116.080,116.080
2021-02-28,116.110,116.120,116.120,116.120
