Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-09-01,29,17.6,94.8,1.6
2025-09-02,24,17.4,97.2,0.0
2025-09-03,29.6,17.2,95.4,0.0
2025-09-04,27.6,17.8,95.6,0.0
2025-09-05,28.2,18,95.9,0.0
2025-09-06,28,18.2,96.8,0.0
2025-09-07,27.2,17.8,96.8,0.0
2025-09-08,27,17.4,96.3,0.0
2025-09-09,27.8,18,95.2,2.1
2025-09-10,26.4,17.8,96.8,0.0
2025-09-11,23.8,17.4,96.7,0.0
2025-09-12,26,17.2,95.5,0.0
2025-09-13,28.6,17,95.7,0.0
2025-09-14,29,16.8,94.9,0.0
2025-09-15,26.4,17.4,96.2,1.4
2025-09-16,27.4,17.8,94.8,1.8
2025-09-17,26.6,18.2,96.2,0.0
2025-09-18,28.4,18.6,95.3,0.0
2025-09-19,29.2,19,95.0,0.0
2025-09-20,28.2,18.8,96.9,15.2
2025-09-21,30,18,95.9,0.0
2025-09-22,29.2,18.6,96.3,10.8
2025-09-23,25.4,18,96.1,3.8
2025-09-24,26,18.2,96.2,2.1
2025-09-25,26.4,18.6,96.2,1.8
2025-09-26,25.6,18,97.2,1.6
2025-09-27,27.8,18.4,96.8,0.0
2025-09-28,27.2,18.6,96.7,0.0
2025-09-29,28.6,18.8,94.3,0.0
2025-09-30,28.2,19,96.2,5.8
