Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-02-01,28.4,18,96.4,0.0
2021-02-02,24.6,17.8,96.1,4.2
2021-02-03,26.8,17,96.2,0.0
2021-02-04,26,17.6,96.2,3.4
2021-02-05,24,17.2,96.1,0.0
2021-02-06,25.8,17,96.2,4.2
2021-02-07,25.4,17,96.7,0.0
2021-02-08,28.2,17.4,95.9,0.0
2021-02-09,28.6,17.8,96.4,0.0
2021-02-10,29,18,96.3,0.0
2021-02-11,27.2,18.2,95.8,0.0
2021-02-12,27.6,18.2,96.3,0.0
2021-02-13,24.4,17.6,96.1,1.4
2021-02-14,28.8,17.4,95.9,0.0
2021-02-15,24.6,17.2,96.1,3.4
2021-02-16,27.8,17,96.3,0.0
2021-02-17,29,17.8,95.9,0.0
2021-02-18,28,17,96.3,0.0
2021-02-19,29.4,17.8,95.9,0.0
2021-02-20,30,18,95.4,0.0
2021-02-21,28.6,18.2,95.3,1.8
2021-02-22,24,17,96.1,1.6
2021-02-23,27,17.4,96.3,1.6
2021-02-24,22.8,17.2,96.6,4.2
2021-02-25,23,17.6,96.0,7.2
2021-02-26,27.4,17.8,96.3,0.0
2021-02-27,28,17.2,95.9,5.6
2021-02-28,24.8,17,96.2,8.0
