Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-08-01,27.6,17.8,95.7,0.0
2025-08-02,28.6,17.4,96.3,10.8
2025-08-03,23,17,96.6,0.0
2025-08-04,24,17.2,96.6,8.6
2025-08-05,22,16.8,97.1,5.8
2025-08-06,23.6,17.4,97.2,10.2
2025-08-07,27.4,17,96.7,0.0
2025-08-08,28.8,17.6,95.3,0.0
2025-08-09,25.8,18,96.7,9.8
2025-08-10,23.8,17.2,97.2,0.0
2025-08-11,26,17.4,96.7,0.0
2025-08-12,24.8,17,96.1,2.4
2025-08-13,28.2,17.6,96.1,0.0
2025-08-14,27.8,18,96.2,4.2
2025-08-15,27,17.6,96.2,1.8
2025-08-16,23.6,17.2,97.2,1.4
2025-08-17,26.2,17,96.1,0.0
2025-08-18,26.8,17.8,96.1,1.6
2025-08-19,27,18.2,94.7,0.0
2025-08-20,27.8,17.6,95.7,0.0
2025-08-21,28.6,17.4,95.4,0.0
2025-08-22,28.2,18,94.7,0.0
2025-08-23,27.4,18.2,96.3,0.0
2025-08-24,25,17.8,96.7,10.8
2025-08-25,25.4,18,97.3,0.0
2025-08-26,28,17.4,96.2,0.0
2025-08-27,28.4,17,95.3,0.0
2025-08-28,26.4,17.2,96.6,0.0
2025-08-29,29.4,17.6,94.3,0.0
2025-08-30,28.2,17.8,95.2,0.0
2025-08-31,29.8,17.2,93.8,0.0
