Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-07-01,21.4,17.6,96.0,2.8
2017-07-02,24.6,17.4,96.1,0.0
2017-07-03,24.8,16.8,93.2,0.0
2017-07-04,23.6,16.4,96.0,0.0
2017-07-05,24,17,96.1,0.0
2017-07-06,23.6,17.4,95.6,0.0
2017-07-07,25,17.6,96.7,0.0
2017-07-08,25,17.2,96.1,0.0
2017-07-09,24.6,17.6,96.1,0.0
2017-07-10,25.6,17.4,96.2,0.0
2017-07-11,26,17.2,95.5,0.0
2017-07-12,25.6,17,95.0,0.0
2017-07-13,27,16,95.7,0.0
2017-07-14,27.4,16.4,95.3,0.0
2017-07-15,28,16.8,95.8,0.0
2017-07-16,28.2,17,95.8,0.0
2017-07-17,27.8,17.4,93.3,0.0
2017-07-18,22.6,17.8,94.3,10.8
2017-07-19,22.4,17.4,95.7,1.6
2017-07-20,26,16.4,96.2,0.0
2017-07-21,27,16,96.2,0.0
2017-07-22,27.4,16.8,95.8,0.0
2017-07-23,28,16.4,95.3,0.0
2017-07-24,27.2,16.2,92.9,0.0
2017-07-25,25.6,17,95.7,0.0
2017-07-26,25.2,17.4,96.2,0.0
2017-07-27,25,17,96.2,0.0
2017-07-28,26.8,16.4,98.8,1.0
2017-07-29,23.4,16.2,96.0,0.0
2017-07-30,25.8,16,96.2,0.0
2017-07-31,26,16.4,95.8,0.0
2017-08-01,27.6,16.8,95.8,S/D
