Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-12-01,28,17.6,96.3,0.0
2021-12-02,26,17.2,96.7,0.0
2021-12-03,27,17.8,96.3,3.8
2021-12-04,25,17.4,96.1,4.2
2021-12-05,24.2,17,96.6,7.2
2021-12-06,24.6,17.4,96.6,11.6
2021-12-07,25.2,17.2,96.7,0.0
2021-12-08,27,17.8,95.3,1.8
2021-12-09,26.8,17,96.2,2.8
2021-12-10,27.6,17.4,96.3,14.0
2021-12-11,27.6,17.2,95.8,0.0
2021-12-12,28.6,17.8,96.3,0.0
2021-12-13,29,18,95.4,0.0
2021-12-14,29.2,17.6,96.4,0.0
2021-12-15,28.6,18,96.4,2.4
2021-12-16,27,17.8,96.3,11.4
2021-12-17,26,17.6,95.7,0.0
2021-12-18,22.8,17.2,96.6,12.4
2021-12-19,27.6,17.2,96.3,0.0
2021-12-20,28.6,17.4,95.9,0.0
2021-12-21,28.8,17.8,95.9,0.0
2021-12-22,28.4,18,95.9,28.0
2021-12-23,28,17.4,96.3,28.0
2021-12-24,28.6,17.4,95.9,0.0
2021-12-25,29,18,95.4,0.0
2021-12-26,29.4,18.2,95.9,0.0
2021-12-27,29,18.4,95.9,0.0
2021-12-28,27.8,17.8,96.8,0.0
2021-12-29,28,17.8,95.4,0.0
2021-12-30,26,17.4,95.7,0.0
2021-12-31,28.6,18,95.9,0.0
