Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-08-01,28.2,17,94.2,0.0
2023-08-02,28.4,17.2,94.2,0.0
2023-08-03,28.6,16.6,94.7,0.0
2023-08-04,29,17,94.2,0.0
2023-08-05,29.2,17.2,95.2,0.0
2023-08-06,28.4,17.4,95.8,0.0
2023-08-07,27,17,95.6,0.0
2023-08-08,27.4,16.8,95.1,0.0
2023-08-09,26.8,16.8,96.1,0.0
2023-08-10,28,17,94.6,0.0
2023-08-11,29.4,17.2,94.3,2.4
2023-08-12,28,16.8,96.2,0.0
2023-08-13,23.6,17.6,96.6,5.2
2023-08-14,22.8,17,96.6,5.6
2023-08-15,25.8,16.6,95.6,4.2
2023-08-16,27.6,16.8,94.6,0.0
2023-08-17,28.4,17,95.2,0.0
2023-08-18,29,17.2,93.8,0.0
2023-08-19,29.4,17.6,94.3,0.0
2023-08-20,29.8,17.2,94.3,1.8
2023-08-21,28.6,17,95.3,0.0
2023-08-22,28.4,17.4,95.8,1.6
2023-08-23,27.2,17,95.7,0.0
2023-08-24,28.8,16.8,95.3,0.0
2023-08-25,29,17,95.4,0.0
2023-08-26,30.2,17.2,94.7,0.0
2023-08-27,28.4,16.6,94.2,0.0
2023-08-28,28.4,16.8,94.6,0.0
2023-08-29,28.8,17,94.3,0.0
2023-08-30,29.2,17,94.6,0.0
2023-08-31,29,17.2,95.2,0.0
