Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-09-01,27.4,17.2,95.8,0.0
2021-09-02,27,17.6,96.3,0.0
2021-09-03,29,18,95.9,0.0
2021-09-04,29.4,17.6,95.5,0.0
2021-09-05,28.2,17.4,95.4,1.8
2021-09-06,26.2,17.2,96.2,0.0
2021-09-07,28.4,17.4,95.9,0.0
2021-09-08,28.6,17.6,95.5,0.0
2021-09-09,27.2,17.4,96.3,0.0
2021-09-10,28,17.2,96.3,5.6
2021-09-11,25,17,96.7,2.4
2021-09-12,27,17.2,96.3,5.2
2021-09-13,26,17,96.7,0.0
2021-09-14,28.2,17.6,95.8,0.0
2021-09-15,29,17.4,95.9,0.0
2021-09-16,27.6,18,96.3,1.4
2021-09-17,27.4,17.6,96.3,0.0
2021-09-18,28.2,17.8,96.4,0.0
2021-09-19,29.4,17.4,96.4,0.0
2021-09-20,28,18,95.3,0.0
2021-09-21,27,18.2,96.3,2.8
2021-09-22,28.6,17.2,95.9,3.8
2021-09-23,25,17,96.7,1.8
2021-09-24,27,17.8,96.3,0.0
2021-09-25,27,17.6,95.8,0.0
2021-09-26,27.2,17.2,96.3,0.0
2021-09-27,27.6,18,96.3,0.0
2021-09-28,28.4,17.4,95.8,0.0
2021-09-29,28,17.2,96.3,4.2
2021-09-30,28.6,17.8,95.9,0.0
