Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-07-01,25.2,17.8,96.7,0.0
2024-07-02,23,18,95.4,6.0
2024-07-03,26.2,17.8,95.6,0.0
2024-07-04,28.6,17.4,94.7,0.0
2024-07-05,28,17.2,95.7,4.2
2024-07-06,25,17,95.5,0.0
2024-07-07,26.4,18,96.8,0.0
2024-07-08,27.6,17.8,95.8,5.2
2024-07-09,29,17.4,94.3,0.0
2024-07-10,26,17.2,95.7,8.4
2024-07-11,27.6,17,95.7,0.0
2024-07-12,27,17.4,95.6,0.0
2024-07-13,28.6,17.6,95.2,5.8
2024-07-14,26.6,17.4,96.3,0.0
2024-07-15,28.6,17.8,94.8,0.0
2024-07-16,28,17.4,94.8,0.0
2024-07-17,28.4,16.2,95.3,0.0
2024-07-18,27.6,16,95.7,0.0
2024-07-19,29,16.8,94.8,0.0
2024-07-20,27.8,17.2,94.6,0.0
2024-07-21,28,18,95.6,0.0
2024-07-22,27,17.6,96.2,0.0
2024-07-23,26,17.8,96.1,0.0
2024-07-24,27.8,17.6,95.1,0.0
2024-07-25,27.2,17.4,96.8,0.0
2024-07-26,28.2,17,95.1,0.0
2024-07-27,29,17.2,94.3,0.0
2024-07-28,29.8,17.6,94.7,0.0
2024-07-29,28,18,95.2,0.0
2024-07-30,27.6,17.8,96.3,0.0
2024-07-31,28.6,18.2,94.3,0.0
