Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-12-01,S/D,S/D,S/D,0.0
2024-12-02,S/D,S/D,S/D,0.0
2024-12-03,S/D,S/D,S/D,0.0
2024-12-04,S/D,S/D,S/D,46.8
2024-12-05,S/D,S/D,S/D,11.2
2024-12-06,S/D,S/D,S/D,12.8
2024-12-07,S/D,S/D,S/D,3.0
2024-12-08,S/D,S/D,S/D,7.8
2024-12-09,S/D,S/D,S/D,2.7
2024-12-10,S/D,S/D,S/D,30.4
2024-12-11,S/D,S/D,S/D,0.0
2024-12-12,S/D,S/D,S/D,0.0
2024-12-13,S/D,S/D,S/D,0.0
2024-12-14,S/D,S/D,S/D,7.8
2024-12-15,S/D,S/D,S/D,4.2
2024-12-16,S/D,S/D,S/D,8.0
2024-12-17,S/D,S/D,S/D,38.5
2024-12-18,S/D,S/D,S/D,0.0
2024-12-19,S/D,S/D,S/D,7.9
2024-12-20,S/D,S/D,S/D,0.0
2024-12-21,S/D,S/D,S/D,0.0
2024-12-22,S/D,S/D,S/D,0.0
2024-12-23,S/D,S/D,S/D,19.6
2024-12-24,S/D,S/D,S/D,2.0
2024-12-25,S/D,S/D,S/D,8.0
2024-12-26,S/D,S/D,S/D,46.2
2024-12-27,S/D,S/D,S/D,2.0
2024-12-28,S/D,S/D,S/D,0.0
2024-12-29,S/D,S/D,S/D,4.5
2024-12-30,S/D,S/D,S/D,0.0
2024-12-31,S/D,S/D,S/D,0.0
2025-01-01,S/D,S/D,S/D,4.0
