Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-08-01,33.4,24.2,S/D,0.0
2022-08-02,34.2,23.6,S/D,0.0
2022-08-03,34,25,S/D,45.2
2022-08-04,32,24.2,S/D,0.0
2022-08-05,32.6,23,S/D,0.0
2022-08-06,34.2,22.4,S/D,0.0
2022-08-07,35.4,24,S/D,0.0
2022-08-08,32.8,24.2,S/D,0.0
2022-08-09,34.2,24,S/D,20.4
2022-08-10,34.4,25.6,S/D,0.0
2022-08-11,32.4,22,S/D,0.0
2022-08-12,S/D,23,S/D,0.0
2022-08-13,36,S/D,S/D,0.0
2022-08-14,32.2,24.4,S/D,0.0
2022-08-15,35.2,24,S/D,0.0
2022-08-16,34,25.2,S/D,0.0
2022-08-17,33.6,25.4,S/D,14.0
2022-08-18,34.6,24.2,S/D,0.0
2022-08-19,32.2,24.4,S/D,104.2
2022-08-20,25.6,22.4,S/D,0.0
2022-08-21,27.2,20,S/D,0.0
2022-08-22,29.2,20.4,S/D,0.0
2022-08-23,31.2,21.4,S/D,0.0
2022-08-24,32.6,20.2,S/D,0.0
2022-08-25,34.2,23,S/D,0.0
2022-08-26,34,24.4,S/D,0.0
2022-08-27,33.6,24,S/D,0.0
2022-08-28,33.4,24.2,S/D,28.0
2022-08-29,29.2,22,S/D,30.6
2022-08-30,33.2,22.4,S/D,0.0
2022-08-31,34,23.4,S/D,0.0
2022-09-01,34.6,24.2,S/D,0.0
