Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-03-01,33.2,22.6,S/D,40.6
2022-03-02,32,22.4,S/D,0.0
2022-03-03,33.4,22.2,S/D,32.4
2022-03-04,34.4,22.6,S/D,0.0
2022-03-05,35.2,24.2,S/D,0.0
2022-03-06,34.6,24.4,S/D,56.4
2022-03-07,32.4,22.2,S/D,0.0
2022-03-08,31.2,22,S/D,10.4
2022-03-09,32.2,21.4,S/D,0.0
2022-03-10,32,22.6,S/D,10.0
2022-03-11,33.6,22.4,S/D,10.2
2022-03-12,31.6,22,S/D,56.4
2022-03-13,33.4,23,S/D,5.2
2022-03-14,26.6,23.6,S/D,0.0
2022-03-15,33.4,24,S/D,4.2
2022-03-16,31.2,22.6,S/D,0.0
2022-03-17,33.2,21.4,S/D,0.0
2022-03-18,33.4,23.6,S/D,49.8
2022-03-19,33,22.2,S/D,10.4
2022-03-20,32.2,21.6,S/D,4.6
2022-03-21,33,23.2,S/D,0.0
2022-03-22,34.2,23,S/D,0.0
2022-03-23,35.4,24.2,S/D,0.0
2022-03-24,34.2,22.6,S/D,0.0
2022-03-25,32.2,22.4,S/D,47.8
2022-03-26,33.2,23,S/D,4.2
2022-03-27,31.6,21.4,S/D,35.6
2022-03-28,32.6,22,S/D,0.0
2022-03-29,31.2,22.6,S/D,6.4
2022-03-30,33.4,22,S/D,0.0
2022-03-31,33.2,23,S/D,0.0
2022-04-01,32.2,22.4,S/D,42.2
