Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-09-01,36.4,25,S/D,0.0
2023-09-02,35.6,26.2,S/D,0.0
2023-09-04,34.2,24.4,S/D,14.6
2023-09-05,33.2,23.4,S/D,35.2
2023-09-06,34.2,22.4,S/D,0.0
2023-09-07,35.2,24,S/D,0.0
2023-09-08,37.4,25.2,S/D,0.0
2023-09-09,34.2,24.4,S/D,0.0
2023-09-11,35.2,24.6,S/D,0.0
2023-09-12,34.6,25,S/D,4.5
2023-09-13,34,23.6,S/D,0.0
2023-09-14,35,24.2,S/D,14.0
2023-09-15,33.4,S/D,S/D,S/D
2023-09-16,34.6,S/D,S/D,0.0
2023-09-18,S/D,S/D,S/D,0.0
2023-09-19,S/D,S/D,S/D,8.3
2023-09-20,S/D,S/D,S/D,0.0
2023-09-21,S/D,S/D,S/D,6.0
2023-09-22,S/D,S/D,S/D,6.8
2023-09-23,S/D,S/D,S/D,12.6
2023-09-25,S/D,S/D,S/D,0.0
2023-09-26,S/D,S/D,S/D,0.0
2023-09-27,S/D,S/D,S/D,0.0
2023-09-28,S/D,S/D,S/D,0.0
2023-09-29,S/D,S/D,S/D,18.6
2023-09-30,S/D,S/D,S/D,11.2
