Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-02-01,35.6,24.6,S/D,0.0
2023-02-02,34.2,24.4,S/D,0.0
2023-02-03,32.2,22.6,S/D,0.0
2023-02-04,33.4,24.2,S/D,4.6
2023-02-05,30.4,22.4,S/D,5.2
2023-02-06,34.2,23,S/D,0.0
2023-02-07,34.8,23.6,S/D,0.0
2023-02-08,33.2,25.4,S/D,20.2
2023-02-09,32.2,22.4,S/D,3.2
2023-02-10,32.2,24,S/D,0.0
2023-02-11,34,23.4,S/D,7.0
2023-02-12,32.4,23.6,S/D,9.8
2023-02-13,34.2,24,S/D,4.2
2023-02-14,32.4,22,S/D,30.2
2023-02-15,34.4,22.2,S/D,0.0
2023-02-16,34.2,23.4,S/D,0.0
2023-02-17,35.2,24.6,S/D,0.0
2023-02-18,33.6,24.4,S/D,4.5
2023-02-19,30.2,23,S/D,30.4
2023-02-20,32.4,22.6,S/D,32.0
2023-02-21,34,23.2,S/D,0.0
2023-02-22,34.2,23,S/D,60.6
2023-02-23,33.4,22.2,S/D,8.0
2023-02-24,34,22.6,S/D,0.0
2023-02-25,33.6,24.4,S/D,17.8
2023-02-26,33,22.4,S/D,0.0
2023-02-27,33.4,22,S/D,13.4
2023-02-28,33.2,21.6,S/D,27.0
2023-03-01,33.2,22,S/D,0.0
