Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-06-01,S/D,S/D,S/D,0.0
2025-06-02,S/D,S/D,S/D,0.0
2025-06-03,S/D,S/D,S/D,2.0
2025-06-04,S/D,S/D,S/D,9.0
2025-06-05,S/D,S/D,S/D,51.0
2025-06-06,S/D,S/D,S/D,9.4
2025-06-07,S/D,S/D,S/D,10.2
2025-06-08,S/D,S/D,S/D,4.8
2025-06-09,S/D,S/D,S/D,0.0
2025-06-10,S/D,S/D,S/D,9.9
2025-06-11,S/D,S/D,S/D,3.6
2025-06-12,S/D,S/D,S/D,0.0
2025-06-13,S/D,S/D,S/D,0.0
2025-06-14,S/D,S/D,S/D,5.4
2025-06-15,S/D,S/D,S/D,10.0
2025-06-16,S/D,S/D,S/D,10.0
2025-06-17,S/D,S/D,S/D,6.8
2025-06-18,S/D,S/D,S/D,29.8
2025-06-19,S/D,S/D,S/D,0.0
2025-06-20,S/D,S/D,S/D,0.0
2025-06-21,S/D,S/D,S/D,10.2
2025-06-22,S/D,S/D,S/D,0.0
2025-06-23,S/D,S/D,S/D,0.0
2025-06-24,S/D,S/D,S/D,0.0
2025-06-25,S/D,S/D,S/D,2.0
2025-06-26,S/D,S/D,S/D,9.2
2025-06-27,S/D,S/D,S/D,31.4
2025-06-28,S/D,S/D,S/D,0.0
2025-06-29,S/D,S/D,S/D,22.4
2025-06-30,S/D,S/D,S/D,9.7
2025-07-01,S/D,22.2,S/D,0.0
