Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,35,24.6,S/D,0.0
2022-02-02,34,23.6,S/D,0.0
2022-02-03,S/D,23.2,S/D,S/D
2022-02-04,32,S/D,S/D,0.0
2022-02-05,S/D,23,S/D,S/D
2022-02-06,34.2,S/D,S/D,62.4
2022-02-07,32,22.2,S/D,10.4
2022-02-08,33.2,20.4,S/D,0.0
2022-02-09,33,22,S/D,0.0
2022-02-10,34.4,23.2,S/D,0.0
2022-02-11,35.4,24,S/D,0.0
2022-02-12,S/D,23.2,S/D,S/D
2022-02-13,32.2,S/D,S/D,5.6
2022-02-14,33.2,23.4,S/D,0.0
2022-02-15,34.8,24.6,S/D,5.4
2022-02-16,33,23.2,S/D,3.2
2022-02-17,33.4,22.6,S/D,0.0
2022-02-18,S/D,23,S/D,S/D
2022-02-20,33,S/D,S/D,0.0
2022-02-21,31.6,22,S/D,5.2
2022-02-22,30.2,21.6,S/D,10.2
2022-02-23,32.4,21.2,S/D,4.6
2022-02-24,32.2,22.4,S/D,0.0
2022-02-25,S/D,23,S/D,S/D
2022-02-27,33.4,S/D,S/D,3.4
2022-02-28,S/D,23.4,S/D,0.0
2022-03-01,33.2,22.6,S/D,40.6
