Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-07-01,S/D,22.2,S/D,0.0
2025-07-02,S/D,19.2,S/D,0.0
2025-07-03,S/D,18.2,S/D,0.0
2025-07-04,S/D,20.4,S/D,0.0
2025-07-05,S/D,20,S/D,0.0
2025-07-06,S/D,21.6,S/D,0.0
2025-07-07,S/D,22,S/D,0.0
2025-07-08,S/D,22.2,S/D,0.0
2025-07-09,S/D,22,S/D,2.0
2025-07-10,S/D,23,S/D,0.0
2025-07-11,S/D,23.4,S/D,2.0
2025-07-12,S/D,22.6,S/D,0.0
2025-07-13,S/D,23,S/D,0.0
2025-07-14,S/D,23.4,S/D,0.0
2025-07-15,S/D,23.2,S/D,0.0
2025-07-16,S/D,23,S/D,0.0
2025-07-17,S/D,22.4,S/D,0.0
2025-07-18,S/D,22,S/D,9.0
2025-07-19,S/D,22.4,S/D,0.0
2025-07-20,S/D,21.6,S/D,0.0
2025-07-21,S/D,21.2,S/D,0.0
2025-07-22,S/D,22,S/D,0.0
2025-07-23,S/D,23.4,S/D,0.0
2025-07-24,S/D,23.6,S/D,0.0
2025-07-25,S/D,23.4,S/D,0.0
2025-07-26,S/D,23.2,S/D,40.0
2025-07-27,S/D,23.2,S/D,0.0
2025-07-28,S/D,23,S/D,6.4
2025-07-29,S/D,23.2,S/D,7.7
2025-07-30,S/D,23.4,S/D,41.1
2025-07-31,S/D,23.6,S/D,0.0
2025-08-01,S/D,23.4,S/D,2.0
