Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-05-01,S/D,S/D,S/D,0.0
2025-05-02,S/D,S/D,S/D,0.0
2025-05-03,S/D,S/D,S/D,0.0
2025-05-04,S/D,S/D,S/D,37.5
2025-05-05,S/D,S/D,S/D,3.5
2025-05-06,S/D,S/D,S/D,0.0
2025-05-07,S/D,S/D,S/D,6.8
2025-05-08,S/D,S/D,S/D,0.0
2025-05-09,S/D,S/D,S/D,0.0
2025-05-10,S/D,S/D,S/D,8.8
2025-05-11,S/D,S/D,S/D,2.5
2025-05-12,S/D,S/D,S/D,0.0
2025-05-13,S/D,S/D,S/D,10.0
2025-05-14,S/D,S/D,S/D,3.0
2025-05-15,S/D,S/D,S/D,17.0
2025-05-16,S/D,S/D,S/D,11.4
2025-05-17,S/D,S/D,S/D,0.0
2025-05-18,S/D,S/D,S/D,0.0
2025-05-19,S/D,S/D,S/D,8.6
2025-05-20,S/D,S/D,S/D,0.0
2025-05-21,S/D,S/D,S/D,15.6
2025-05-22,S/D,S/D,S/D,40.4
2025-05-23,S/D,S/D,S/D,33.5
2025-05-24,S/D,S/D,S/D,0.0
2025-05-25,S/D,S/D,S/D,11.0
2025-05-26,S/D,S/D,S/D,4.6
2025-05-27,S/D,S/D,S/D,0.0
2025-05-28,S/D,S/D,S/D,0.0
2025-05-29,S/D,S/D,S/D,16.6
2025-05-30,S/D,S/D,S/D,0.0
2025-05-31,S/D,S/D,S/D,0.0
2025-06-01,S/D,S/D,S/D,0.0
