Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-09-01,9.420,9.420,9.440,9.460
2020-09-02,9.460,9.470,9.500,9.540
2020-09-03,9.600,9.620,9.620,9.600
2020-09-04,9.590,9.560,9.550,9.540
2020-09-05,9.560,9.560,9.540,9.530
2020-09-06,9.500,9.480,9.460,9.440
2020-09-07,9.440,9.420,9.400,9.390
2020-09-08,9.430,9.480,9.500,9.520
2020-09-09,9.560,9.470,9.520,9.560
2020-09-10,9.610,9.620,9.600,9.620
2020-09-11,9.640,9.660,9.680,9.690
2020-09-12,9.670,9.660,9.650,9.620
2020-09-13,9.600,9.570,9.540,9.520
2020-09-14,9.520,9.550,9.560,9.570
2020-09-15,9.590,9.580,9.580,9.560
2020-09-16,9.520,9.510,9.500,9.520
2020-09-17,9.540,9.560,9.590,9.620
2020-09-18,9.600,9.580,9.570,9.550
2020-09-19,9.520,9.490,9.480,9.470
2020-09-20,9.480,9.460,9.460,9.450
2020-09-21,9.500,9.510,9.500,9.470
2020-09-22,9.530,9.560,9.560,9.600
2020-09-23,9.640,9.660,9.670,9.680
2020-09-24,9.720,9.750,9.780,9.800
2020-09-25,9.850,9.870,9.890,9.880
2020-09-26,9.970,10.040,10.090,10.140
2020-09-27,10.160,10.180,10.210,10.260
2020-09-28,10.300,10.300,10.270,10.250
2020-09-29,10.170,10.140,10.110,10.100
2020-09-30,10.120,10.160,10.180,10.250
