Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-08-01,11.560,11.480,11.400,11.320
2022-08-02,11.100,10.980,10.850,10.740
2022-08-03,10.540,10.420,10.340,10.220
2022-08-04,9.940,9.870,9.800,9.740
2022-08-05,9.700,9.740,9.790,9.900
2022-08-06,10.220,10.300,10.380,10.500
2022-08-07,10.840,10.910,11.020,11.100
2022-08-08,11.260,11.320,11.400,11.450
2022-08-09,11.420,11.400,11.360,11.350
2022-08-10,11.260,11.210,11.100,11.020
2022-08-11,10.840,10.730,10.620,10.540
2022-08-12,10.400,10.310,10.220,10.100
2022-08-13,10.150,10.280,10.420,10.600
2022-08-14,10.780,10.840,10.900,10.940
2022-08-15,10.920,10.900,10.860,10.810
2022-08-16,10.680,10.630,10.540,10.480
2022-08-17,10.340,10.300,10.240,10.180
2022-08-18,10.030,9.920,9.840,9.760
2022-08-19,9.700,9.660,9.620,9.560
2022-08-20,9.540,9.580,9.720,9.950
2022-08-21,10.360,10.680,11.030,11.400
2022-08-22,11.880,12.040,12.140,12.260
2022-08-23,12.380,12.380,12.340,12.240
2022-08-24,12.060,11.960,11.900,11.820
2022-08-25,11.760,11.640,11.560,11.500
2022-08-26,11.340,11.240,11.160,11.040
2022-08-27,10.870,10.740,10.640,10.520
2022-08-28,10.320,10.190,10.080,9.980
2022-08-29,9.660,9.570,9.500,9.400
2022-08-30,9.240,9.200,9.230,9.280
2022-08-31,9.380,9.400,9.420,9.450
