Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-11-01,4.190,4.250,4.250,4.280
2023-11-02,4.690,4.750,4.810,4.800
2023-11-03,4.780,4.800,4.850,4.880
2023-11-04,5.150,5.200,5.200,5.250
2023-11-05,5.400,5.420,5.410,5.400
2023-11-06,5.480,5.510,5.550,5.600
2023-11-07,6.450,6.550,6.610,6.690
2023-11-08,6.820,6.750,6.700,6.630
2023-11-09,6.370,6.300,6.240,6.190
2023-11-10,5.970,5.940,5.900,5.840
2023-11-11,5.650,5.700,5.730,5.760
2023-11-12,5.850,5.880,5.950,6.030
2023-11-13,6.170,6.170,6.150,6.110
2023-11-14,5.960,5.940,5.900,5.880
2023-11-15,5.850,5.880,5.900,5.960
2023-11-16,6.020,6.080,6.110,6.160
2023-11-17,6.380,6.400,6.460,6.560
2023-11-18,7.080,7.100,7.130,7.180
2023-11-19,6.970,6.930,6.850,6.800
2023-11-20,5.980,5.890,5.850,5.800
2023-11-21,5.900,6.080,6.150,6.250
2023-11-22,6.450,6.450,6.430,6.390
2023-11-23,6.150,6.100,6.040,5.900
2023-11-24,5.850,5.890,5.930,5.980
2023-11-25,6.000,6.050,6.080,6.150
2023-11-26,6.200,6.170,6.150,6.100
2023-11-27,5.950,5.990,6.050,6.110
2023-11-28,6.370,6.420,6.480,6.540
2023-11-29,6.780,6.800,6.830,6.870
2023-11-30,7.010,7.000,6.920,6.950
