Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2018-12-01,13.270,13.240,13.210,13.200
2018-12-02,13.160,13.130,13.100,13.120
2018-12-03,13.140,13.080,12.980,12.900
2018-12-04,12.820,12.760,12.720,12.680
2018-12-05,12.640,12.600,12.600,12.560
2018-12-06,12.500,12.430,12.350,12.290
2018-12-07,12.210,12.160,12.120,12.060
2018-12-08,12.020,11.980,11.930,11.880
2018-12-09,11.840,11.800,11.780,11.700
2018-12-10,11.580,11.460,11.320,11.200
2018-12-11,10.970,10.960,10.920,10.900
2018-12-12,10.940,10.990,11.090,11.220
2018-12-13,11.280,11.360,11.580,11.740
2018-12-14,11.860,11.950,12.020,12.200
2018-12-15,12.430,12.520,12.590,12.720
2018-12-16,12.790,12.830,12.860,12.910
2018-12-17,12.960,12.940,12.900,12.880
2018-12-18,12.820,12.760,12.680,12.610
2018-12-19,12.570,12.570,12.550,12.520
2018-12-20,12.540,12.540,12.500,12.460
2018-12-21,12.420,12.380,12.320,12.290
2018-12-22,12.260,12.300,12.340,12.360
2018-12-23,12.350,12.350,12.300,12.270
2018-12-24,12.180,12.140,12.100,12.100
2018-12-25,12.020,11.990,11.960,11.940
2018-12-26,11.940,11.880,11.820,11.760
2018-12-27,11.710,11.690,11.680,11.520
2018-12-28,11.460,11.400,11.330,11.280
2018-12-29,11.250,11.180,11.100,11.020
2018-12-30,10.920,10.870,10.830,10.800
2018-12-31,10.740,10.730,10.750,10.780
