Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-03-01,7.470,7.490,7.510,7.530
2022-03-02,7.550,7.600,7.650,7.700
2022-03-03,7.730,7.870,7.920,7.960
2022-03-04,8.020,8.030,8.040,8.050
2022-03-05,8.070,8.080,8.080,8.090
2022-03-06,8.100,8.110,8.120,8.130
2022-03-07,8.160,8.230,8.290,8.340
2022-03-08,8.390,8.410,8.450,8.500
2022-03-09,8.550,8.560,8.570,8.590
2022-03-10,8.620,8.630,8.630,8.640
2022-03-11,8.660,8.660,8.660,8.670
2022-03-12,8.680,8.680,8.680,8.690
2022-03-13,8.700,8.740,8.750,8.760
2022-03-14,8.780,8.790,8.800,8.820
2022-03-15,8.840,8.840,8.840,8.840
2022-03-16,8.840,8.840,8.850,8.860
2022-03-17,8.870,8.930,8.950,8.960
2022-03-18,8.980,9.010,9.030,9.050
2022-03-19,9.070,9.100,9.110,9.120
2022-03-20,9.140,9.150,9.200,9.230
2022-03-21,9.250,9.300,9.310,9.330
2022-03-22,9.350,9.360,9.370,9.380
2022-03-23,9.400,9.410,9.420,9.430
2022-03-24,9.460,9.470,9.470,9.480
2022-03-25,9.500,9.520,9.540,9.560
2022-03-26,9.590,9.600,9.620,9.640
2022-03-27,9.670,9.680,9.690,9.730
2022-03-28,9.750,9.760,9.770,9.790
2022-03-29,9.820,9.820,9.830,9.840
2022-03-30,9.860,9.870,9.880,9.890
2022-03-31,9.910,9.920,9.930,9.940
