Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-08-01,5.300,5.310,5.330,5.350
2022-08-02,5.370,5.250,5.150,5.100
2022-08-03,5.060,4.940,4.830,4.760
2022-08-04,4.700,4.600,4.530,4.480
2022-08-05,4.400,4.360,4.210,4.100
2022-08-06,4.020,4.000,3.980,3.970
2022-08-07,3.870,3.870,3.860,3.850
2022-08-08,3.830,4.040,4.060,4.080
2022-08-09,4.110,4.220,4.300,4.250
2022-08-10,4.400,4.430,4.450,4.470
2022-08-11,4.500,4.500,4.510,4.510
2022-08-12,4.520,4.390,4.280,4.200
2022-08-13,4.100,4.100,4.100,4.090
2022-08-14,4.100,4.100,4.100,4.100
2022-08-15,4.100,4.360,4.380,4.400
2022-08-16,4.420,4.610,4.700,4.720
2022-08-17,4.740,4.720,4.720,4.720
2022-08-18,4.720,4.410,4.350,4.330
2022-08-19,4.300,4.170,4.100,4.050
2022-08-20,4.010,3.990,3.970,3.950
2022-08-21,3.800,3.770,3.760,3.750
2022-08-22,3.700,3.650,3.600,3.550
2022-08-23,3.520,3.600,3.660,3.680
2022-08-24,3.680,3.950,4.020,4.040
2022-08-25,4.070,4.200,4.230,4.250
2022-08-26,4.280,4.280,4.240,4.230
2022-08-27,4.220,4.150,4.100,4.080
2022-08-28,4.070,3.970,3.950,3.940
2022-08-29,3.870,3.780,3.760,3.730
2022-08-30,3.670,3.570,3.540,3.520
2022-08-31,3.470,3.340,3.300,3.270
