Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-02-01,8.500,8.500,8.510,8.520
2021-02-02,8.540,8.540,8.540,8.550
2021-02-03,8.560,8.540,8.530,8.520
2021-02-04,8.500,8.500,8.490,8.490
2021-02-05,8.490,8.490,8.490,8.490
2021-02-06,8.490,8.480,8.460,8.450
2021-02-07,8.440,8.430,8.400,8.340
2021-02-08,8.320,8.320,8.320,8.310
2021-02-09,8.300,8.320,8.320,8.330
2021-02-10,8.340,8.350,8.360,8.370
2021-02-11,8.380,8.380,8.390,8.400
2021-02-12,8.410,8.410,8.450,8.500
2021-02-13,8.530,8.550,8.550,8.570
2021-02-14,8.590,8.590,8.590,8.590
2021-02-15,8.590,8.590,8.590,8.590
2021-02-16,8.600,8.600,8.600,8.600
2021-02-17,8.610,8.610,8.610,8.620
2021-02-18,8.620,8.620,8.620,8.620
2021-02-19,8.620,8.620,8.620,8.620
2021-02-20,8.620,8.600,8.570,8.530
2021-02-21,8.500,8.480,8.470,8.460
2021-02-22,8.450,8.400,8.360,8.340
2021-02-23,8.320,8.310,8.250,8.200
2021-02-24,8.180,8.130,8.090,8.060
2021-02-25,8.040,7.960,7.960,7.940
2021-02-26,7.910,7.910,7.900,7.890
2021-02-27,7.880,7.880,7.880,7.940
2021-02-28,7.990,7.990,7.990,8.010
