Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-11-01,5.860,5.870,5.890,5.910
2019-11-02,5.910,5.910,5.920,5.920
2019-11-03,5.760,5.750,5.740,5.730
2019-11-04,5.650,5.640,5.630,5.620
2019-11-05,5.520,5.500,5.500,5.490
2019-11-06,5.480,5.480,5.480,5.490
2019-11-07,0.000,5.490,0.000,5.490
2019-11-08,5.610,5.630,5.630,0.000
2019-11-09,5.650,5.650,5.650,5.650
2019-11-10,5.730,5.740,5.750,5.750
2019-11-11,5.950,5.970,5.990,6.030
2019-11-12,6.090,6.120,6.180,6.220
2019-11-13,6.230,6.230,0.000,6.240
2019-11-14,6.250,6.250,6.290,6.300
2019-11-15,6.410,6.430,6.460,6.470
2019-11-16,6.660,6.700,6.760,6.780
2019-11-17,6.880,6.900,6.960,6.990
2019-11-18,7.090,7.110,7.140,7.170
2019-11-19,7.250,7.270,7.290,7.310
2019-11-20,7.410,7.440,7.460,7.460
2019-11-21,7.500,7.510,7.520,7.520
2019-11-22,7.530,7.530,7.530,7.530
2019-11-23,7.540,7.540,7.550,7.630
2019-11-24,7.650,7.670,7.670,7.680
2019-11-25,0.000,7.680,7.680,7.680
2019-11-26,7.610,7.590,0.000,7.580
2019-11-27,0.000,7.580,7.570,7.570
2019-11-28,7.570,7.570,7.560,7.560
2019-11-29,7.570,7.570,0.000,7.570
2019-11-30,7.570,7.570,7.560,7.560
