Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,8.880,8.870,8.860,8.840
2026-01-02,8.790,8.790,8.790,8.790
2026-01-03,8.790,8.900,8.920,8.940
2026-01-04,8.960,8.970,8.980,8.990
2026-01-05,9.050,9.080,9.110,9.140
2026-01-06,9.300,9.330,9.360,9.400
2026-01-07,9.490,9.520,9.540,9.570
2026-01-08,9.640,9.670,9.780,9.730
2026-01-09,9.820,9.830,9.840,9.860
2026-01-10,9.910,9.930,9.950,9.980
2026-01-11,10.070,10.090,10.110,10.130
2026-01-12,10.230,10.260,10.290,10.330
2026-01-13,10.520,10.550,10.580,10.620
2026-01-14,10.760,10.790,10.820,10.850
2026-01-15,10.960,10.990,11.030,11.070
2026-01-16,11.220,11.260,11.300,11.350
2026-01-17,11.510,11.530,11.550,11.580
2026-01-18,11.710,11.720,11.730,11.750
2026-01-19,11.840,11.850,11.860,11.880
2026-01-20,11.930,11.960,11.990,12.020
2026-01-21,12.090,12.100,12.110,12.130
2026-01-22,12.150,12.160,12.180,12.200
2026-01-23,12.260,12.270,12.280,12.300
2026-01-24,12.350,12.370,12.390,12.410
2026-01-25,12.520,12.550,12.580,12.620
2026-01-26,12.740,12.750,12.760,12.780
2026-01-27,12.810,12.810,12.820,12.830
2026-01-28,12.860,12.860,12.870,12.870
2026-01-29,12.980,12.990,13.010,13.030
2026-01-30,13.110,13.110,13.120,13.140
2026-01-31,13.180,13.180,13.190,13.200
