Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-05-01,14.430,14.430,14.440,14.450
2025-05-02,14.450,14.450,14.450,14.450
2025-05-03,14.450,14.450,14.460,14.470
2025-05-04,14.480,14.480,14.480,14.480
2025-05-05,14.480,14.480,14.480,14.480
2025-05-06,14.480,14.480,14.480,14.470
2025-05-07,14.460,14.450,14.440,14.430
2025-05-08,14.430,14.430,14.430,14.420
2025-05-09,14.410,14.410,14.410,14.400
2025-05-10,14.390,14.390,14.390,14.380
2025-05-11,14.380,14.380,14.380,14.370
2025-05-12,14.350,14.340,14.330,14.320
2025-05-13,14.320,14.310,14.300,14.290
2025-05-14,14.280,14.280,14.280,14.270
2025-05-15,14.270,14.270,14.260,14.250
2025-05-16,14.240,14.240,14.240,14.240
2025-05-17,14.240,14.240,14.240,14.230
2025-05-18,14.220,14.220,14.220,14.210
2025-05-19,14.200,14.200,14.200,14.190
2025-05-20,14.190,14.190,14.190,14.190
2025-05-21,14.180,14.180,14.180,14.170
2025-05-22,14.160,14.150,14.140,14.130
2025-05-23,14.130,14.130,14.130,14.120
2025-05-24,14.110,14.100,14.100,14.090
2025-05-25,14.080,14.080,14.070,14.060
2025-05-26,14.050,14.040,14.030,14.020
2025-05-27,13.970,13.970,13.960,13.950
2025-05-28,13.930,13.930,13.930,13.920
2025-05-29,13.910,13.910,13.900,13.890
2025-05-30,13.880,13.880,13.870,13.860
2025-05-31,13.840,13.830,13.820,13.810
