Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-01-01,3.260,3.250,3.240,3.230
2023-01-02,3.400,3.420,3.440,3.460
2023-01-03,3.450,3.450,3.450,3.450
2023-01-04,3.370,3.360,3.350,3.340
2023-01-05,3.340,3.340,3.340,3.340
2023-01-06,3.340,3.430,3.450,3.470
2023-01-07,3.500,3.560,3.620,3.650
2023-01-08,3.710,3.730,3.750,3.770
2023-01-09,3.800,3.900,3.970,4.030
2023-01-10,4.080,4.090,4.100,4.110
2023-01-11,4.140,4.150,4.170,4.190
2023-01-12,4.230,4.250,4.400,4.530
2023-01-13,4.570,4.600,4.610,4.620
2023-01-14,4.650,0.000,4.710,4.730
2023-01-15,4.770,4.780,4.790,4.800
2023-01-16,4.830,4.890,4.910,4.930
2023-01-17,4.970,4.970,4.970,4.970
2023-01-18,4.970,4.900,4.850,4.790
2023-01-19,4.740,4.740,4.890,4.930
2023-01-20,4.980,5.090,5.130,5.160
2023-01-21,5.250,5.370,5.420,5.470
2023-01-22,5.550,5.670,5.720,5.770
2023-01-23,5.830,5.880,5.960,6.040
2023-01-24,6.000,5.900,5.930,5.940
2023-01-25,5.950,5.960,5.980,6.020
2023-01-26,6.140,6.160,6.180,6.200
2023-01-27,6.270,6.290,6.310,6.330
2023-01-28,6.380,6.380,6.380,6.380
2023-01-29,6.390,6.390,6.390,6.390
2023-01-30,6.350,6.350,6.340,6.390
2023-01-31,6.190,6.100,6.130,6.100
