Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-08-01,7.300,7.300,7.430,7.430
2019-08-02,7.430,7.500,7.520,7.530
2019-08-03,7.550,7.550,7.480,7.400
2019-08-04,7.390,7.230,7.160,7.140
2019-08-05,7.120,6.830,6.750,6.700
2019-08-06,6.670,6.470,6.430,6.400
2019-08-07,6.360,6.320,6.150,6.120
2019-08-08,6.090,6.080,6.080,6.080
2019-08-09,6.070,6.070,6.080,6.080
2019-08-10,6.080,5.960,5.920,5.900
2019-08-11,5.850,5.700,5.670,5.640
2019-08-12,5.450,5.390,5.340,5.280
2019-08-13,5.140,5.100,5.010,4.960
2019-08-14,4.920,4.800,4.760,4.700
2019-08-15,4.500,4.460,4.430,4.400
2019-08-16,4.250,4.200,4.180,4.160
2019-08-17,4.090,3.980,3.980,3.970
2019-08-18,3.910,3.890,3.890,3.890
2019-08-19,0.000,4.020,4.100,4.150
2019-08-20,4.280,4.310,4.340,4.360
2019-08-21,4.360,4.360,4.320,4.300
2019-08-22,4.180,4.150,4.110,4.070
2019-08-23,3.870,3.800,3.770,3.770
2019-08-24,3.770,3.710,3.690,3.650
2019-08-25,3.660,3.650,3.660,3.700
2019-08-26,3.740,3.910,3.940,3.990
2019-08-27,4.090,4.110,4.120,4.150
2019-08-28,4.230,4.260,4.280,4.260
2019-08-29,4.260,4.260,4.200,4.170
2019-08-30,0.000,4.090,4.080,4.060
2019-08-31,3.980,3.960,3.940,3.930
