Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-09-01,35,22.5,92.1,18.0
2018-09-02,26.8,22,93.6,0.0
2018-09-03,29,17.5,91.6,0.0
2018-09-04,30.6,16,84.2,0.0
2018-09-05,31.8,15,90.7,0.0
2018-09-06,32.8,16.5,89.8,0.0
2018-09-07,33.6,16,88.3,0.0
2018-09-08,35.4,19,91.0,0.0
2018-09-09,34.8,20,92.0,9.0
2018-09-10,37.2,21,88.3,0.0
2018-09-11,37,21.5,89.4,0.0
2018-09-12,36.6,22,90.9,0.0
2018-09-13,34.8,22.5,91.6,0.0
2018-09-14,32,24,92.7,0.0
2018-09-15,34.6,22.5,88.8,0.0
2018-09-16,30,22,93.4,8.6
2018-09-17,32,22.5,94.9,0.0
2018-09-18,26.4,22.5,96.1,9.0
2018-09-19,34,19.5,93.1,0.0
2018-09-20,32.4,23.5,S/D,0.0
2018-09-21,32,23,92.7,31.8
2018-09-22,28.6,22,93.4,0.0
2018-09-23,35.2,19.5,91.0,0.0
2018-09-24,34.2,23,94.8,21.6
2018-09-25,35.4,22.5,92.5,0.0
2018-09-26,34.8,23.5,93.8,0.0
2018-09-27,33.2,23.5,94.1,3.6
2018-09-28,33.6,22.5,92.7,4.4
2018-09-29,33.2,23,88.3,0.0
2018-09-30,35.2,24.5,90.8,0.0
2018-10-01,35,25,92.6,15.0
