Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-12-01,29.8,24,95.4,13.6
2018-12-02,26.8,23,92.2,0.0
2018-12-03,30.2,19,93.0,0.0
2018-12-04,32.2,22,91.8,11.8
2018-12-05,32,22.5,90.3,9.4
2018-12-06,30.6,24,94.9,0.0
2018-12-07,32.2,23.2,93.0,26.4
2018-12-08,32.8,22.4,88.1,0.0
2018-12-09,34.4,23.6,91.0,0.0
2018-12-10,35.6,24,87.7,0.0
2018-12-11,35.2,24.8,83.1,0.0
2018-12-12,34.6,25.4,90.3,0.0
2018-12-13,29.2,24.5,91.8,0.0
2018-12-14,34,23.5,86.1,0.0
2018-12-15,30.4,24,91.5,72.4
2018-12-16,28.2,23.4,93.8,23.2
2018-12-17,30.4,23,92.1,0.0
2018-12-18,27.4,23,91.8,18.6
2018-12-19,29.8,22.5,93.7,8.4
2018-12-20,30.4,22.6,93.4,0.0
2018-12-21,31.8,23,90.6,0.0
2018-12-22,32,23.5,91.2,9.0
2018-12-23,32.2,23,90.0,0.0
2018-12-24,31.6,24,92.2,38.6
2018-12-25,28.4,21.5,93.3,11.4
2018-12-26,29.4,22.5,90.5,0.0
2018-12-27,32.4,23,91.7,0.0
2018-12-28,32.8,23.5,90.3,0.0
2018-12-29,33,24,89.4,0.0
2018-12-30,32,24,91.2,0.0
2018-12-31,31.6,23.6,88.6,0.0
