Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-03-01,34.4,24,90.2,0.0
2024-03-02,33.6,24.5,89.8,0.0
2024-03-03,33.6,24,89.6,37.5
2024-03-04,32,24.5,94.5,0.0
2024-03-05,29.4,24.5,95.0,45.0
2024-03-06,32.4,23,91.4,0.0
2024-03-07,33.8,24.5,88.1,0.0
2024-03-08,34,25,87.3,0.0
2024-03-09,35.2,25.5,89.1,0.0
2024-03-10,35.4,25,86.9,0.0
2024-03-11,33.6,25,91.0,0.0
2024-03-12,35.6,25,87.2,0.0
2024-03-13,34,26.5,90.1,0.0
2024-03-14,34.6,25.5,84.9,0.0
2024-03-15,35.4,25,87.6,0.0
2024-03-16,35.6,25,88.5,0.0
2024-03-17,30,26,93.5,0.0
2024-03-18,32.6,24,93.1,0.0
2024-03-19,34,24.5,89.7,24.6
2024-03-20,34,24,91.2,0.0
2024-03-21,33.6,25,92.8,41.0
2024-03-22,27,24,96.8,65.0
2024-03-23,29.4,22,92.6,0.0
2024-03-24,32,22,92.6,0.0
2024-03-25,33.4,22.5,89.2,0.0
2024-03-26,28.2,25,95.7,16.4
2024-03-27,35,23,86.9,0.0
2024-03-28,34,23.5,90.1,0.0
2024-03-29,35,24,88.8,0.0
2024-03-30,32.6,24,93.7,0.0
2024-03-31,32,24.5,93.1,0.0
