Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-07-01,20,14.5,92.0,0.0
2025-07-02,22,13.5,84.3,0.0
2025-07-03,23.4,12,85.2,0.0
2025-07-04,27.6,12,86.6,0.0
2025-07-05,29.6,13,88.8,0.0
2025-07-06,29.6,14,88.1,0.0
2025-07-07,31,16.5,85.2,0.0
2025-07-08,30.8,17,85.8,0.0
2025-07-09,31.4,17.5,90.2,0.0
2025-07-10,31.4,18,87.2,0.0
2025-07-11,31.6,18.5,84.9,0.0
2025-07-12,32,20,90.2,0.0
2025-07-13,32,19.5,89.2,0.0
2025-07-14,32.4,20,95.4,0.0
2025-07-15,32,20,91.4,0.0
2025-07-16,32.6,20.5,91.0,0.0
2025-07-17,32.6,22,86.8,0.0
2025-07-18,27,18.5,91.8,0.0
2025-07-19,31,16,91.4,0.0
2025-07-20,30,16,95.1,0.0
2025-07-21,32,19,90.7,0.0
2025-07-22,33,20.5,88.7,0.0
2025-07-23,33,20.5,91.5,0.0
2025-07-24,33,21.5,88.6,0.0
2025-07-25,33.6,22,89.4,0.0
2025-07-26,34.6,22.5,85.7,0.0
2025-07-27,34.4,22.5,89.3,0.0
2025-07-28,33,23,82.8,77.6
2025-07-29,20,16.5,95.1,0.0
2025-07-30,25.6,17,89.5,0.0
2025-07-31,30.8,18.5,89.1,0.0
