Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-10-01,37,24,92.7,3.2
2021-10-02,36,23,87.5,0.0
2021-10-03,35,24,89.8,0.0
2021-10-04,32,24,90.0,0.0
2021-10-05,23,22,95.4,4.2
2021-10-06,31.2,19.8,90.6,0.0
2021-10-07,35,21.5,88.3,0.0
2021-10-08,35,23.5,87.8,0.0
2021-10-09,35.6,23,87.6,0.0
2021-10-10,36,24,90.4,0.0
2021-10-11,37.6,24,87.4,0.0
2021-10-12,28,23.5,94.3,67.4
2021-10-13,34,22.5,88.6,0.0
2021-10-14,35,23,86.5,0.0
2021-10-15,34,23,90.8,0.0
2021-10-16,24,21.5,95.0,42.6
2021-10-17,27,19,94.2,0.0
2021-10-18,32,20,92.9,0.0
2021-10-19,26,21,95.6,0.0
2021-10-20,35.6,21,88.2,0.0
2021-10-21,35.6,22,89.5,0.0
2021-10-22,38.2,25,87.7,0.0
2021-10-23,38,26,87.7,0.0
2021-10-24,37,26,90.7,31.0
2021-10-25,26.4,18,91.8,0.0
2021-10-26,28.2,20,91.6,0.0
2021-10-27,35,22.5,87.6,0.0
2021-10-28,34,23,89.6,0.0
2021-10-29,37,22,89.8,0.0
2021-10-30,37,24,89.1,0.0
2021-10-31,38,25.6,88.2,0.0
