Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-07-01,28.2,22,95.3,0.0
2017-07-02,30.8,22,93.1,0.0
2017-07-03,29.2,21.5,94.8,0.0
2017-07-04,30.6,18.5,93.8,0.0
2017-07-05,31.4,18.5,94.3,0.0
2017-07-06,32,20.5,93.6,0.0
2017-07-07,31.4,21,92.3,0.0
2017-07-08,30.6,21.5,91.5,0.0
2017-07-09,31.4,21,93.0,0.0
2017-07-10,31.2,21,94.3,0.0
2017-07-11,33,21,90.6,0.0
2017-07-12,32.4,21,90.7,0.0
2017-07-13,32.6,20.5,90.5,0.0
2017-07-14,32,19.5,92.2,0.0
2017-07-15,31.6,22,91.9,0.0
2017-07-16,33,20,91.2,0.0
2017-07-17,24,20.5,90.7,0.0
2017-07-18,16.4,12,89.2,0.0
2017-07-19,25.4,10.5,87.0,0.0
2017-07-20,26.8,11,90.2,0.0
2017-07-21,30.4,13.5,93.2,0.0
2017-07-22,31.6,16,92.3,0.0
2017-07-23,32.8,18.5,92.2,0.0
2017-07-24,34,19,94.3,0.0
2017-07-25,34.2,20.5,92.8,0.0
2017-07-26,35,21,87.6,0.0
2017-07-27,34,20.5,92.8,0.0
2017-07-28,33.4,23,91.0,0.0
2017-07-29,32.8,22.5,91.0,0.0
2017-07-30,31,22,92.5,0.0
2017-07-31,33.4,20.5,90.8,0.0
2017-08-01,33.6,21,91.0,0.0
