Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-08-01,32.2,18.2,91.2,0.0
2020-08-02,33,18.2,86.4,0.0
2020-08-03,34,18.6,89.6,0.0
2020-08-04,33,18.6,89.1,0.0
2020-08-05,34,19,89.6,0.0
2020-08-06,34,19.6,89.9,0.0
2020-08-07,34,19,87.9,0.0
2020-08-08,34.2,19,87.0,0.0
2020-08-09,34.6,19,86.7,0.0
2020-08-10,35,20,88.6,0.0
2020-08-11,34,21.5,86.2,0.0
2020-08-12,34.4,21.5,89.4,0.0
2020-08-13,35,21.5,89.5,0.0
2020-08-14,34.2,22,90.7,0.0
2020-08-15,34.8,22,84.8,0.0
2020-08-16,35.2,22.6,87.5,0.0
2020-08-17,35.6,22,88.1,0.0
2020-08-18,37,23,83.8,0.0
2020-08-19,36.2,23,88.2,0.0
2020-08-20,26,22,93.2,0.0
2020-08-21,19,13,92.3,0.0
2020-08-22,22.4,12.4,89.3,0.0
2020-08-23,28.6,15,86.8,0.0
2020-08-24,34,17.8,85.4,0.0
2020-08-25,34.4,20,87.8,0.0
2020-08-26,36,20.4,84.7,0.0
2020-08-27,37,21,89.7,0.0
2020-08-28,38,21,87.7,0.0
2020-08-29,38.2,21,84.6,0.0
2020-08-30,38.6,23,80.8,0.0
2020-08-31,32,22,90.9,3.4
