Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-06-01,27,20.5,95.7,0.0
2025-06-02,30,18.5,91.3,0.0
2025-06-03,30.6,18.5,94.4,0.0
2025-06-04,31.6,20,91.3,0.0
2025-06-05,32.8,21,89.6,0.0
2025-06-06,33,21.5,89.4,0.0
2025-06-07,31.6,22,86.9,0.0
2025-06-08,32,23,92.2,28.8
2025-06-09,23,21,96.6,2.4
2025-06-10,18.6,17.5,96.2,0.0
2025-06-11,22.8,17,93.0,0.0
2025-06-12,26.6,17.5,94.0,0.0
2025-06-13,28,21,94.3,0.0
2025-06-14,30,21.5,90.9,0.0
2025-06-15,30,21.5,92.0,5.4
2025-06-16,28.6,23,96.3,0.0
2025-06-17,30.6,22,94.0,0.0
2025-06-18,32,22,88.3,0.0
2025-06-19,32.6,23,90.3,0.0
2025-06-20,21,19,93.5,0.0
2025-06-21,28,17,95.0,0.0
2025-06-22,29.6,18.5,92.7,0.0
2025-06-23,31.6,21,90.4,0.0
2025-06-24,18.2,16,97.1,2.8
2025-06-25,21,15.5,94.5,0.0
2025-06-26,26.8,19,92.0,0.0
2025-06-27,29.4,20.5,90.7,0.0
2025-06-28,31,20.5,88.9,0.0
2025-06-29,32,21,90.3,0.0
2025-06-30,21,18,90.4,0.0
