Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-03-01,28.6,24,96.9,67.3
2017-03-02,29.2,22,95.9,4.0
2017-03-03,30.6,22,94.9,0.0
2017-03-04,33,22.5,94.1,20.0
2017-03-05,33.6,23.5,93.6,0.0
2017-03-06,34.2,22.5,94.3,0.0
2017-03-07,32,24,93.7,16.4
2017-03-08,31.6,22,96.3,0.0
2017-03-09,32.8,23,93.8,2.8
2017-03-10,33.2,22.5,97.0,0.0
2017-03-11,34.2,23.5,94.8,0.0
2017-03-12,34.8,23,91.9,3.8
2017-03-13,32,24,98.4,23.0
2017-03-14,32,22.5,97.5,22.0
2017-03-15,32.8,22,89.4,34.0
2017-03-16,29.4,19,98.4,112.5
2017-03-17,29.4,20.5,96.2,1.3
2017-03-18,30.4,20.5,95.9,0.0
2017-03-19,33,22,96.1,0.0
2017-03-20,31.4,20,95.1,0.0
2017-03-21,32,23,96.4,0.0
2017-03-22,29,22.5,96.9,0.0
2017-03-23,33,22,95.3,0.0
2017-03-24,32.8,19,96.2,93.5
2017-03-25,31.2,23,95.8,2.2
2017-03-26,31.6,22,95.5,0.0
2017-03-27,30.8,22.5,95.5,5.8
2017-03-28,32,22.5,93.6,32.6
2017-03-29,29.6,22,97.0,4.2
2017-03-30,33,22,91.7,0.0
2017-03-31,32.8,23,94.1,0.0
