Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-06-01,28,23,94.8,42.8
2018-06-02,20,18,94.5,12.8
2018-06-03,16,14.5,95.9,32.9
2018-06-04,22,14,94.0,0.0
2018-06-05,23.8,16.5,95.4,0.0
2018-06-06,24,18,94.4,0.0
2018-06-07,27.2,19.5,96.6,0.0
2018-06-08,23,16.5,93.4,0.0
2018-06-09,24.8,19,95.5,0.0
2018-06-10,29.8,20,94.4,0.0
2018-06-11,30,20.5,93.7,0.0
2018-06-12,31,21.5,94.5,0.0
2018-06-13,31.4,20,92.6,0.0
2018-06-14,23.4,18.5,93.1,0.0
2018-06-15,24.8,17,94.2,0.0
2018-06-16,25,15.5,89.3,0.0
2018-06-17,25.8,14.5,84.7,0.0
2018-06-18,27,13,94.0,0.0
2018-06-19,29,14.5,91.5,0.0
2018-06-20,29.2,16.5,92.2,0.0
2018-06-21,30.6,17.5,92.5,0.0
2018-06-22,31,20,92.4,0.0
2018-06-23,31,19,90.9,0.0
2018-06-24,30.2,20,94.9,0.0
2018-06-25,30.8,21,91.5,0.0
2018-06-26,31.6,22,93.1,0.0
2018-06-27,31.8,22,92.3,0.0
2018-06-28,31.4,21,91.7,0.0
2018-06-29,31.8,21.5,90.8,0.0
2018-06-30,32.2,21,93.1,0.0
