Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-11-01,5.980,5.970,5.960,5.950
2021-11-02,5.870,5.830,5.800,5.760
2021-11-03,5.650,5.550,5.520,5.480
2021-11-04,5.370,5.360,5.330,5.320
2021-11-05,5.290,5.280,5.270,5.260
2021-11-06,5.280,5.300,5.330,5.370
2021-11-07,5.580,5.640,5.700,5.770
2021-11-08,5.940,6.000,6.020,6.030
2021-11-09,6.060,6.060,6.060,6.040
2021-11-10,5.990,5.990,5.990,5.990
2021-11-11,6.070,6.120,6.160,6.220
2021-11-12,6.690,6.810,6.950,7.100
2021-11-13,7.470,7.530,7.560,7.600
2021-11-14,7.710,7.750,7.800,7.850
2021-11-15,7.990,8.020,8.020,8.030
2021-11-16,8.030,8.030,8.020,8.010
2021-11-17,7.960,7.930,7.910,7.890
2021-11-18,7.770,7.730,7.710,7.690
2021-11-19,7.650,7.650,7.650,7.660
2021-11-20,7.690,7.750,7.800,7.860
2021-11-21,8.280,8.360,8.450,8.560
2021-11-22,8.800,8.880,8.920,9.060
2021-11-23,9.200,9.250,9.300,9.330
2021-11-24,9.390,9.510,9.520,9.540
2021-11-25,9.650,9.630,9.610,9.600
2021-11-26,9.540,9.520,9.510,9.580
2021-11-27,9.450,9.440,9.420,9.400
2021-11-28,9.340,9.270,9.250,9.240
2021-11-29,9.160,9.140,9.110,9.100
2021-11-30,9.100,9.100,9.100,9.100
