Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-10-01,3.580,3.590,3.600,3.610
2024-10-02,3.660,3.680,3.700,3.720
2024-10-03,3.880,3.920,3.960,3.990
2024-10-04,4.250,4.300,4.350,4.400
2024-10-05,4.580,4.600,4.620,4.640
2024-10-06,4.660,4.660,4.660,4.660
2024-10-07,4.620,4.610,4.600,4.590
2024-10-08,4.540,4.530,4.520,4.510
2024-10-09,4.430,4.410,4.390,4.370
2024-10-10,4.350,4.350,4.350,4.350
2024-10-11,4.340,4.330,4.310,4.310
2024-10-12,4.270,4.260,4.250,4.240
2024-10-13,4.240,4.240,4.240,4.240
2024-10-14,4.240,4.240,4.240,4.240
2024-10-15,4.220,4.210,4.210,4.210
2024-10-16,4.200,4.200,4.200,4.200
2024-10-17,4.500,4.540,4.580,4.620
2024-10-18,4.820,4.850,4.880,4.910
2024-10-19,4.940,4.930,4.920,4.910
2024-10-20,4.840,4.830,4.820,4.810
2024-10-21,4.700,4.680,4.660,4.640
2024-10-22,4.560,4.530,4.500,4.470
2024-10-23,4.540,4.520,4.500,4.480
2024-10-24,4.490,4.490,4.490,4.500
2024-10-25,4.680,4.780,4.880,4.990
2024-10-26,5.250,5.290,5.330,5.360
2024-10-27,5.460,5.480,5.510,5.540
2024-10-28,5.590,5.620,5.660,5.700
2024-10-29,5.900,6.060,6.220,6.380
2024-10-30,6.840,6.980,7.120,7.160
2024-10-31,7.600,7.660,7.720,7.780
