Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,13.260,13.280,13.300,13.320
2026-02-02,13.350,13.360,13.370,13.380
2026-02-03,13.420,13.430,13.440,13.450
2026-02-04,13.500,13.510,13.520,13.530
2026-02-05,13.560,13.570,13.580,13.590
2026-02-06,13.620,13.630,13.630,13.640
2026-02-07,13.640,13.650,13.660,13.670
2026-02-08,13.690,13.690,13.700,13.710
2026-02-09,13.720,13.730,13.730,13.740
2026-02-10,13.760,13.770,13.770,13.780
2026-02-11,13.790,13.790,13.790,13.790
2026-02-12,13.800,13.810,13.820,13.830
2026-02-13,13.840,13.840,13.840,13.840
2026-02-14,13.820,13.820,13.820,13.820
2026-02-15,13.800,13.790,13.790,13.780
2026-02-16,13.740,13.730,13.730,13.720
2026-02-17,13.700,13.690,13.680,13.670
2026-02-18,13.640,13.640,13.640,13.640
2026-02-19,13.620,13.610,13.600,13.590
2026-02-20,13.560,13.560,13.560,13.560
2026-02-21,13.540,13.530,13.530,13.520
2026-02-22,13.500,13.500,13.500,13.500
2026-02-23,13.500,13.500,13.500,13.500
2026-02-24,13.490,13.500,13.510,13.520
2026-02-25,13.540,13.550,13.550,13.560
2026-02-26,13.570,13.570,13.570,13.570
2026-02-27,13.570,13.570,13.570,13.570
2026-02-28,13.570,13.570,13.570,13.570
