Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-07-01,6.040,6.030,6.020,6.010
2024-07-02,6.010,6.040,6.070,6.100
2024-07-03,6.340,6.380,6.420,6.460
2024-07-04,6.540,6.560,6.580,6.600
2024-07-05,6.640,6.650,6.660,6.660
2024-07-06,6.650,6.640,6.630,6.620
2024-07-07,6.540,6.520,6.500,6.480
2024-07-08,6.340,6.340,6.340,6.340
2024-07-09,6.100,6.080,6.060,6.040
2024-07-10,5.900,5.870,5.840,5.810
2024-07-11,5.700,5.680,5.660,5.640
2024-07-12,5.580,5.560,5.540,5.520
2024-07-13,5.480,5.490,5.490,5.500
2024-07-14,5.620,5.650,5.680,5.710
2024-07-15,5.820,5.870,5.920,5.970
2024-07-16,6.140,6.170,6.200,6.230
2024-07-17,6.280,6.270,6.270,6.260
2024-07-18,6.200,6.170,6.140,6.110
2024-07-19,5.980,5.950,5.920,5.890
2024-07-20,5.740,5.710,5.630,5.650
2024-07-21,5.480,5.450,5.410,5.390
2024-07-22,5.280,5.250,5.230,5.200
2024-07-23,5.120,5.100,5.080,5.060
2024-07-24,4.940,4.930,4.920,4.910
2024-07-25,4.870,4.850,4.830,4.810
2024-07-26,4.800,4.770,4.740,4.710
2024-07-27,4.740,4.740,4.740,4.740
2024-07-28,4.700,4.690,4.680,4.670
2024-07-29,4.620,4.600,4.580,4.560
2024-07-30,4.500,4.480,4.460,4.440
2024-07-31,4.380,4.370,4.360,4.350
